Year,Warm,Cold
2020,3.0,2.0
2021,1.0,5.0
2022,1.0,2.0
2023,3.0,5.0
2024,0.0,1.0
2025,1.0,3.0
2026,0.0,7.0
2027,2.0,0.0
2028,1.0,3.0
2029,2.0,2.0
2030,2.0,6.0
2031,0.0,2.0
2032,2.0,0.0
2033,1.0,6.0
2034,0.0,3.0
2035,1.0,1.0
2036,1.0,7.0
2037,0.0,5.0
2038,1.0,4.0
2039,4.0,2.0
2040,1.0,2.0
2041,1.0,6.0
2042,0.0,5.0
2043,3.0,4.0
2044,1.0,7.0
2045,1.0,5.0
2046,3.0,7.0
2047,3.0,4.0
2048,2.0,2.0
2049,1.0,7.0
2050,0.0,5.0
2051,0.0,5.0
2052,0.0,4.0
2053,2.0,5.0
2054,1.0,6.0
2055,3.0,0.0
2056,1.0,4.0
2057,1.0,4.0
2058,1.0,4.0
2059,2.0,1.0
2060,3.0,9.0
2061,1.0,1.0
2062,2.0,7.0
2063,1.0,6.0
2064,3.0,4.0
2065,3.0,4.0
2066,1.0,5.0
2067,0.0,5.0
2068,2.0,3.0
2069,0.0,4.0
2070,1.0,5.0
2071,0.0,5.0
2072,0.0,5.0
2073,3.0,8.0
2074,2.0,2.0
2075,1.0,1.0
2076,1.0,3.0
2077,7.0,3.0
2078,2.0,8.0
2079,1.0,2.0
2080,1.0,6.0
2081,1.0,7.0
2082,1.0,2.0
2083,1.0,4.0
2084,0.0,1.0
2085,1.0,2.0
2086,2.0,3.0
2087,1.0,4.0
2088,1.0,1.0
2089,0.0,1.0
2090,3.0,7.0
2091,3.0,5.0
2092,1.0,5.0
2093,3.0,4.0
2094,1.0,1.0
2095,3.0,3.0
2096,0.0,5.0
2097,1.0,6.0
2098,3.0,4.0
2099,2.0,2.0
2100,0.0,2.0
