Year,Warm,Cold
2020,1.0,2.0
2021,2.0,7.0
2022,0.0,6.0
2023,0.0,7.0
2024,3.0,1.0
2025,1.0,4.0
2026,3.0,2.0
2027,0.0,4.0
2028,0.0,5.0
2029,4.0,3.0
2030,0.0,2.0
2031,1.0,2.0
2032,2.0,5.0
2033,2.0,7.0
2034,2.0,4.0
2035,1.0,4.0
2036,0.0,3.0
2037,1.0,1.0
2038,1.0,1.0
2039,0.0,6.0
2040,1.0,2.0
2041,1.0,6.0
2042,5.0,7.0
2043,1.0,4.0
2044,1.0,1.0
2045,2.0,5.0
2046,2.0,4.0
2047,1.0,2.0
2048,3.0,4.0
2049,0.0,4.0
2050,0.0,4.0
2051,4.0,8.0
2052,3.0,4.0
2053,3.0,2.0
2054,2.0,2.0
2055,2.0,1.0
2056,0.0,5.0
2057,1.0,7.0
2058,1.0,5.0
2059,3.0,5.0
2060,0.0,6.0
2061,1.0,2.0
2062,2.0,3.0
2063,2.0,5.0
2064,2.0,4.0
2065,2.0,5.0
2066,2.0,6.0
2067,0.0,4.0
2068,2.0,5.0
2069,0.0,7.0
2070,1.0,4.0
2071,1.0,4.0
2072,2.0,1.0
2073,1.0,6.0
2074,2.0,1.0
2075,0.0,1.0
2076,0.0,3.0
2077,0.0,4.0
2078,1.0,5.0
2079,0.0,6.0
2080,4.0,4.0
2081,3.0,1.0
2082,1.0,7.0
2083,2.0,6.0
2084,3.0,0.0
2085,0.0,3.0
2086,0.0,6.0
2087,1.0,1.0
2088,3.0,3.0
2089,6.0,2.0
2090,1.0,4.0
2091,4.0,5.0
2092,3.0,2.0
2093,2.0,2.0
2094,2.0,5.0
2095,3.0,6.0
2096,1.0,3.0
2097,2.0,5.0
2098,3.0,3.0
2099,1.0,2.0
2100,3.0,2.0
