Year,Warm,Cold
2020,2.0,5.0
2021,0.0,3.0
2022,1.0,5.0
2023,1.0,9.0
2024,2.0,4.0
2025,1.0,5.0
2026,4.0,3.0
2027,3.0,4.0
2028,0.0,6.0
2029,3.0,4.0
2030,4.0,2.0
2031,1.0,3.0
2032,2.0,7.0
2033,1.0,1.0
2034,1.0,4.0
2035,0.0,2.0
2036,3.0,2.0
2037,0.0,4.0
2038,2.0,6.0
2039,3.0,6.0
2040,3.0,5.0
2041,2.0,2.0
2042,1.0,8.0
2043,1.0,2.0
2044,1.0,4.0
2045,3.0,1.0
2046,1.0,3.0
2047,0.0,6.0
2048,2.0,3.0
2049,2.0,4.0
2050,1.0,4.0
2051,1.0,8.0
2052,3.0,5.0
2053,0.0,4.0
2054,1.0,3.0
2055,4.0,3.0
2056,0.0,4.0
2057,0.0,2.0
2058,1.0,3.0
2059,5.0,9.0
2060,0.0,6.0
2061,6.0,2.0
2062,1.0,2.0
2063,2.0,6.0
2064,3.0,5.0
2065,0.0,6.0
2066,4.0,3.0
2067,0.0,3.0
2068,3.0,4.0
2069,2.0,3.0
2070,3.0,7.0
2071,2.0,9.0
2072,0.0,1.0
2073,2.0,1.0
2074,5.0,1.0
2075,1.0,3.0
2076,0.0,4.0
2077,1.0,3.0
2078,4.0,6.0
2079,2.0,5.0
2080,0.0,5.0
2081,1.0,5.0
2082,2.0,6.0
2083,2.0,3.0
2084,2.0,4.0
2085,2.0,4.0
2086,2.0,3.0
2087,0.0,3.0
2088,3.0,3.0
2089,3.0,6.0
2090,1.0,7.0
2091,3.0,6.0
2092,4.0,5.0
2093,0.0,3.0
2094,0.0,2.0
2095,2.0,1.0
2096,1.0,6.0
2097,4.0,2.0
2098,1.0,5.0
2099,5.0,4.0
2100,3.0,5.0
