Year,Warm,Cold
2020,3.0,3.0
2021,5.0,3.0
2022,3.0,2.0
2023,2.0,6.0
2024,2.0,5.0
2025,3.0,2.0
2026,1.0,4.0
2027,2.0,2.0
2028,1.0,1.0
2029,1.0,3.0
2030,2.0,6.0
2031,3.0,4.0
2032,3.0,2.0
2033,2.0,9.0
2034,4.0,5.0
2035,4.0,4.0
2036,1.0,3.0
2037,0.0,1.0
2038,1.0,4.0
2039,1.0,4.0
2040,4.0,5.0
2041,1.0,2.0
2042,1.0,1.0
2043,0.0,2.0
2044,1.0,6.0
2045,4.0,2.0
2046,0.0,4.0
2047,2.0,6.0
2048,3.0,3.0
2049,1.0,4.0
2050,3.0,3.0
2051,1.0,2.0
2052,5.0,3.0
2053,1.0,2.0
2054,1.0,4.0
2055,1.0,3.0
2056,2.0,3.0
2057,1.0,4.0
2058,2.0,1.0
2059,1.0,2.0
2060,1.0,8.0
2061,1.0,6.0
2062,1.0,8.0
2063,2.0,10.0
2064,1.0,8.0
2065,1.0,5.0
2066,0.0,2.0
2067,0.0,5.0
2068,6.0,3.0
2069,1.0,5.0
2070,2.0,6.0
2071,1.0,6.0
2072,1.0,4.0
2073,3.0,3.0
2074,1.0,4.0
2075,2.0,5.0
2076,1.0,9.0
2077,3.0,5.0
2078,4.0,1.0
2079,1.0,2.0
2080,2.0,3.0
2081,2.0,2.0
2082,1.0,12.0
2083,1.0,5.0
2084,0.0,4.0
2085,2.0,2.0
2086,5.0,4.0
2087,5.0,3.0
2088,3.0,2.0
2089,6.0,5.0
2090,1.0,3.0
2091,0.0,1.0
2092,2.0,4.0
2093,0.0,3.0
2094,1.0,7.0
2095,1.0,3.0
2096,1.0,3.0
2097,1.0,4.0
2098,0.0,6.0
2099,1.0,4.0
2100,1.0,1.0
