Year,Warm,Cold
2020,2.0,6.0
2021,1.0,6.0
2022,1.0,5.0
2023,1.0,1.0
2024,0.0,6.0
2025,2.0,6.0
2026,1.0,4.0
2027,2.0,4.0
2028,1.0,1.0
2029,1.0,6.0
2030,1.0,6.0
2031,1.0,6.0
2032,1.0,5.0
2033,0.0,2.0
2034,0.0,7.0
2035,1.0,7.0
2036,0.0,2.0
2037,3.0,6.0
2038,0.0,5.0
2039,4.0,6.0
2040,2.0,3.0
2041,2.0,2.0
2042,2.0,1.0
2043,0.0,2.0
2044,3.0,5.0
2045,2.0,2.0
2046,0.0,4.0
2047,1.0,5.0
2048,1.0,3.0
2049,4.0,8.0
2050,1.0,5.0
2051,0.0,6.0
2052,3.0,4.0
2053,1.0,3.0
2054,1.0,8.0
2055,0.0,3.0
2056,0.0,6.0
2057,1.0,3.0
2058,1.0,4.0
2059,2.0,1.0
2060,2.0,7.0
2061,2.0,1.0
2062,1.0,6.0
2063,2.0,5.0
2064,0.0,7.0
2065,1.0,3.0
2066,1.0,1.0
2067,2.0,5.0
2068,2.0,6.0
2069,3.0,3.0
2070,1.0,2.0
2071,1.0,3.0
2072,1.0,3.0
2073,0.0,5.0
2074,1.0,5.0
2075,0.0,4.0
2076,1.0,3.0
2077,2.0,6.0
2078,4.0,2.0
2079,3.0,6.0
2080,0.0,8.0
2081,2.0,5.0
2082,0.0,4.0
2083,2.0,3.0
2084,1.0,3.0
2085,3.0,5.0
2086,2.0,5.0
2087,3.0,6.0
2088,1.0,7.0
2089,1.0,4.0
2090,2.0,4.0
2091,1.0,2.0
2092,1.0,4.0
2093,1.0,2.0
2094,1.0,7.0
2095,0.0,5.0
2096,2.0,1.0
2097,2.0,4.0
2098,5.0,2.0
2099,1.0,7.0
2100,2.0,5.0
