Year,Warm,Cold
2020,3.0,7.0
2021,0.0,3.0
2022,3.0,5.0
2023,0.0,0.0
2024,1.0,4.0
2025,3.0,6.0
2026,1.0,7.0
2027,3.0,8.0
2028,1.0,6.0
2029,2.0,3.0
2030,3.0,5.0
2031,2.0,7.0
2032,1.0,1.0
2033,1.0,1.0
2034,1.0,4.0
2035,1.0,4.0
2036,1.0,4.0
2037,3.0,3.0
2038,1.0,3.0
2039,3.0,6.0
2040,2.0,1.0
2041,0.0,4.0
2042,2.0,1.0
2043,1.0,4.0
2044,1.0,1.0
2045,0.0,13.0
2046,4.0,5.0
2047,2.0,4.0
2048,1.0,1.0
2049,1.0,5.0
2050,2.0,0.0
2051,1.0,5.0
2052,0.0,3.0
2053,3.0,8.0
2054,1.0,3.0
2055,2.0,5.0
2056,1.0,2.0
2057,1.0,4.0
2058,0.0,7.0
2059,1.0,3.0
2060,3.0,3.0
2061,3.0,2.0
2062,0.0,6.0
2063,5.0,2.0
2064,0.0,3.0
2065,0.0,2.0
2066,0.0,2.0
2067,5.0,1.0
2068,3.0,1.0
2069,1.0,3.0
2070,1.0,5.0
2071,1.0,3.0
2072,0.0,1.0
2073,1.0,6.0
2074,2.0,2.0
2075,0.0,2.0
2076,1.0,5.0
2077,2.0,1.0
2078,1.0,4.0
2079,1.0,4.0
2080,1.0,3.0
2081,0.0,4.0
2082,2.0,5.0
2083,3.0,5.0
2084,2.0,6.0
2085,0.0,2.0
2086,2.0,5.0
2087,2.0,2.0
2088,1.0,4.0
2089,0.0,6.0
2090,0.0,3.0
2091,2.0,7.0
2092,2.0,2.0
2093,3.0,3.0
2094,4.0,5.0
2095,0.0,7.0
2096,2.0,2.0
2097,1.0,4.0
2098,1.0,8.0
2099,3.0,5.0
2100,1.0,1.0
