Year,Warm,Cold
2020,4.0,12.0
2021,1.0,3.0
2022,1.0,2.0
2023,2.0,4.0
2024,1.0,4.0
2025,1.0,3.0
2026,0.0,3.0
2027,0.0,5.0
2028,3.0,3.0
2029,0.0,3.0
2030,1.0,5.0
2031,2.0,6.0
2032,2.0,4.0
2033,2.0,5.0
2034,2.0,8.0
2035,2.0,0.0
2036,1.0,4.0
2037,1.0,1.0
2038,2.0,3.0
2039,2.0,2.0
2040,0.0,2.0
2041,0.0,3.0
2042,2.0,3.0
2043,4.0,2.0
2044,1.0,2.0
2045,3.0,2.0
2046,1.0,4.0
2047,0.0,8.0
2048,1.0,7.0
2049,3.0,4.0
2050,0.0,2.0
2051,1.0,3.0
2052,3.0,6.0
2053,2.0,4.0
2054,3.0,2.0
2055,2.0,4.0
2056,2.0,1.0
2057,2.0,2.0
2058,0.0,7.0
2059,1.0,1.0
2060,4.0,4.0
2061,1.0,3.0
2062,2.0,3.0
2063,2.0,3.0
2064,1.0,7.0
2065,1.0,6.0
2066,2.0,9.0
2067,3.0,1.0
2068,0.0,4.0
2069,0.0,3.0
2070,1.0,2.0
2071,1.0,5.0
2072,0.0,5.0
2073,0.0,1.0
2074,1.0,3.0
2075,1.0,4.0
2076,2.0,6.0
2077,4.0,9.0
2078,0.0,3.0
2079,1.0,4.0
2080,0.0,9.0
2081,2.0,2.0
2082,2.0,4.0
2083,1.0,4.0
2084,2.0,3.0
2085,2.0,7.0
2086,2.0,2.0
2087,3.0,5.0
2088,4.0,4.0
2089,2.0,8.0
2090,0.0,5.0
2091,2.0,8.0
2092,1.0,3.0
2093,0.0,6.0
2094,2.0,0.0
2095,3.0,8.0
2096,3.0,5.0
2097,2.0,2.0
2098,1.0,4.0
2099,1.0,3.0
2100,0.0,4.0
