Year,Warm,Cold
2020,0.0,3.0
2021,1.0,7.0
2022,4.0,0.0
2023,2.0,6.0
2024,1.0,4.0
2025,1.0,3.0
2026,2.0,3.0
2027,0.0,5.0
2028,1.0,4.0
2029,3.0,6.0
2030,1.0,5.0
2031,3.0,6.0
2032,0.0,4.0
2033,2.0,4.0
2034,0.0,4.0
2035,2.0,2.0
2036,2.0,3.0
2037,1.0,5.0
2038,0.0,2.0
2039,0.0,3.0
2040,2.0,8.0
2041,1.0,3.0
2042,5.0,2.0
2043,0.0,7.0
2044,2.0,3.0
2045,2.0,7.0
2046,0.0,8.0
2047,1.0,3.0
2048,2.0,3.0
2049,1.0,3.0
2050,1.0,8.0
2051,1.0,1.0
2052,1.0,6.0
2053,1.0,4.0
2054,4.0,3.0
2055,0.0,7.0
2056,2.0,5.0
2057,2.0,4.0
2058,4.0,6.0
2059,0.0,6.0
2060,1.0,4.0
2061,2.0,2.0
2062,1.0,4.0
2063,2.0,6.0
2064,1.0,1.0
2065,0.0,2.0
2066,0.0,5.0
2067,5.0,4.0
2068,0.0,9.0
2069,2.0,5.0
2070,1.0,5.0
2071,4.0,4.0
2072,0.0,5.0
2073,3.0,0.0
2074,0.0,5.0
2075,1.0,5.0
2076,2.0,1.0
2077,5.0,6.0
2078,3.0,7.0
2079,0.0,2.0
2080,2.0,3.0
2081,0.0,3.0
2082,0.0,3.0
2083,5.0,3.0
2084,4.0,5.0
2085,2.0,5.0
2086,4.0,4.0
2087,1.0,4.0
2088,3.0,0.0
2089,1.0,2.0
2090,4.0,2.0
2091,0.0,2.0
2092,1.0,8.0
2093,0.0,5.0
2094,3.0,6.0
2095,3.0,4.0
2096,3.0,3.0
2097,1.0,4.0
2098,0.0,5.0
2099,0.0,6.0
2100,4.0,5.0
