Year,Warm,Cold
2020,1.0,1.0
2021,1.0,3.0
2022,2.0,1.0
2023,2.0,8.0
2024,2.0,3.0
2025,1.0,4.0
2026,1.0,2.0
2027,2.0,1.0
2028,3.0,5.0
2029,0.0,4.0
2030,2.0,5.0
2031,3.0,3.0
2032,6.0,8.0
2033,1.0,2.0
2034,0.0,5.0
2035,6.0,0.0
2036,2.0,3.0
2037,2.0,6.0
2038,1.0,5.0
2039,2.0,4.0
2040,3.0,5.0
2041,0.0,5.0
2042,1.0,0.0
2043,2.0,3.0
2044,2.0,3.0
2045,1.0,5.0
2046,4.0,1.0
2047,2.0,3.0
2048,2.0,2.0
2049,1.0,4.0
2050,2.0,9.0
2051,1.0,5.0
2052,0.0,5.0
2053,2.0,6.0
2054,2.0,4.0
2055,1.0,5.0
2056,0.0,8.0
2057,3.0,6.0
2058,2.0,4.0
2059,0.0,4.0
2060,0.0,5.0
2061,2.0,5.0
2062,1.0,7.0
2063,0.0,7.0
2064,2.0,3.0
2065,0.0,9.0
2066,3.0,4.0
2067,2.0,6.0
2068,0.0,2.0
2069,1.0,4.0
2070,1.0,4.0
2071,1.0,4.0
2072,0.0,7.0
2073,2.0,6.0
2074,1.0,5.0
2075,0.0,6.0
2076,2.0,4.0
2077,1.0,3.0
2078,3.0,4.0
2079,3.0,7.0
2080,1.0,3.0
2081,0.0,4.0
2082,1.0,7.0
2083,1.0,4.0
2084,1.0,4.0
2085,1.0,3.0
2086,1.0,3.0
2087,2.0,4.0
2088,4.0,5.0
2089,1.0,9.0
2090,2.0,1.0
2091,3.0,3.0
2092,1.0,2.0
2093,2.0,3.0
2094,2.0,2.0
2095,0.0,7.0
2096,1.0,4.0
2097,0.0,5.0
2098,2.0,3.0
2099,2.0,3.0
2100,3.0,2.0
