Year,Warm,Cold
2020,0.0,2.0
2021,4.0,4.0
2022,3.0,4.0
2023,3.0,5.0
2024,1.0,4.0
2025,2.0,2.0
2026,1.0,1.0
2027,0.0,5.0
2028,2.0,2.0
2029,1.0,1.0
2030,0.0,3.0
2031,1.0,3.0
2032,1.0,1.0
2033,2.0,2.0
2034,1.0,3.0
2035,4.0,3.0
2036,2.0,5.0
2037,0.0,2.0
2038,2.0,5.0
2039,3.0,2.0
2040,2.0,7.0
2041,2.0,5.0
2042,0.0,4.0
2043,1.0,3.0
2044,3.0,4.0
2045,1.0,3.0
2046,1.0,6.0
2047,3.0,6.0
2048,4.0,4.0
2049,1.0,4.0
2050,1.0,6.0
2051,1.0,5.0
2052,1.0,3.0
2053,0.0,6.0
2054,1.0,7.0
2055,1.0,9.0
2056,1.0,4.0
2057,4.0,4.0
2058,1.0,6.0
2059,0.0,7.0
2060,0.0,3.0
2061,4.0,6.0
2062,1.0,4.0
2063,1.0,5.0
2064,0.0,7.0
2065,2.0,3.0
2066,2.0,4.0
2067,3.0,3.0
2068,0.0,1.0
2069,3.0,4.0
2070,0.0,5.0
2071,0.0,5.0
2072,1.0,4.0
2073,2.0,5.0
2074,3.0,3.0
2075,0.0,4.0
2076,3.0,7.0
2077,0.0,4.0
2078,3.0,4.0
2079,3.0,4.0
2080,0.0,2.0
2081,0.0,3.0
2082,0.0,2.0
2083,1.0,3.0
2084,0.0,5.0
2085,3.0,3.0
2086,0.0,6.0
2087,1.0,5.0
2088,0.0,5.0
2089,4.0,5.0
2090,0.0,3.0
2091,2.0,4.0
2092,0.0,7.0
2093,1.0,3.0
2094,3.0,2.0
2095,1.0,7.0
2096,1.0,7.0
2097,2.0,1.0
2098,1.0,4.0
2099,1.0,4.0
2100,2.0,0.0
