Year,Warm,Cold
2020,2.0,3.0
2021,2.0,4.0
2022,1.0,3.0
2023,3.0,3.0
2024,2.0,1.0
2025,3.0,4.0
2026,1.0,7.0
2027,1.0,4.0
2028,0.0,3.0
2029,0.0,6.0
2030,2.0,3.0
2031,2.0,4.0
2032,1.0,4.0
2033,2.0,4.0
2034,0.0,5.0
2035,3.0,3.0
2036,1.0,4.0
2037,2.0,4.0
2038,2.0,7.0
2039,0.0,1.0
2040,5.0,3.0
2041,4.0,5.0
2042,1.0,5.0
2043,1.0,2.0
2044,1.0,5.0
2045,6.0,8.0
2046,1.0,2.0
2047,3.0,4.0
2048,1.0,2.0
2049,1.0,6.0
2050,0.0,4.0
2051,0.0,3.0
2052,1.0,4.0
2053,4.0,4.0
2054,0.0,5.0
2055,3.0,3.0
2056,1.0,4.0
2057,3.0,1.0
2058,3.0,1.0
2059,3.0,3.0
2060,1.0,2.0
2061,2.0,5.0
2062,1.0,4.0
2063,1.0,2.0
2064,0.0,8.0
2065,3.0,8.0
2066,1.0,7.0
2067,1.0,3.0
2068,1.0,3.0
2069,0.0,3.0
2070,2.0,3.0
2071,2.0,4.0
2072,1.0,2.0
2073,4.0,3.0
2074,2.0,6.0
2075,0.0,5.0
2076,1.0,5.0
2077,1.0,6.0
2078,1.0,5.0
2079,0.0,5.0
2080,2.0,2.0
2081,5.0,4.0
2082,4.0,5.0
2083,1.0,7.0
2084,2.0,6.0
2085,1.0,4.0
2086,2.0,4.0
2087,2.0,7.0
2088,2.0,5.0
2089,2.0,0.0
2090,1.0,4.0
2091,0.0,7.0
2092,3.0,4.0
2093,0.0,2.0
2094,4.0,6.0
2095,1.0,5.0
2096,1.0,5.0
2097,2.0,3.0
2098,1.0,6.0
2099,2.0,5.0
2100,2.0,6.0
