Year,Warm,Cold
2020,3.0,8.0
2021,2.0,7.0
2022,1.0,2.0
2023,1.0,6.0
2024,0.0,3.0
2025,0.0,4.0
2026,2.0,7.0
2027,1.0,2.0
2028,0.0,4.0
2029,1.0,6.0
2030,2.0,6.0
2031,1.0,5.0
2032,2.0,3.0
2033,1.0,4.0
2034,4.0,4.0
2035,2.0,3.0
2036,1.0,2.0
2037,2.0,5.0
2038,1.0,7.0
2039,1.0,5.0
2040,2.0,7.0
2041,0.0,5.0
2042,0.0,3.0
2043,0.0,6.0
2044,2.0,4.0
2045,3.0,5.0
2046,2.0,3.0
2047,4.0,3.0
2048,2.0,7.0
2049,0.0,6.0
2050,0.0,5.0
2051,2.0,2.0
2052,2.0,5.0
2053,0.0,3.0
2054,3.0,3.0
2055,3.0,1.0
2056,0.0,6.0
2057,4.0,3.0
2058,2.0,3.0
2059,2.0,3.0
2060,1.0,8.0
2061,1.0,5.0
2062,5.0,3.0
2063,2.0,5.0
2064,6.0,3.0
2065,3.0,2.0
2066,1.0,1.0
2067,1.0,3.0
2068,3.0,7.0
2069,2.0,5.0
2070,4.0,3.0
2071,2.0,3.0
2072,1.0,6.0
2073,1.0,6.0
2074,2.0,5.0
2075,1.0,6.0
2076,2.0,6.0
2077,1.0,4.0
2078,3.0,3.0
2079,0.0,7.0
2080,3.0,3.0
2081,1.0,8.0
2082,1.0,4.0
2083,1.0,2.0
2084,1.0,8.0
2085,1.0,8.0
2086,1.0,5.0
2087,1.0,4.0
2088,2.0,4.0
2089,2.0,2.0
2090,1.0,8.0
2091,2.0,2.0
2092,1.0,3.0
2093,2.0,5.0
2094,0.0,5.0
2095,2.0,3.0
2096,0.0,3.0
2097,3.0,5.0
2098,2.0,2.0
2099,1.0,2.0
2100,0.0,5.0
