Year,Warm,Cold
2020,2.0,5.0
2021,1.0,9.0
2022,0.0,5.0
2023,2.0,3.0
2024,0.0,6.0
2025,2.0,4.0
2026,1.0,4.0
2027,2.0,6.0
2028,2.0,4.0
2029,3.0,3.0
2030,0.0,5.0
2031,1.0,6.0
2032,2.0,2.0
2033,2.0,3.0
2034,4.0,5.0
2035,2.0,2.0
2036,2.0,2.0
2037,1.0,6.0
2038,3.0,4.0
2039,0.0,4.0
2040,0.0,4.0
2041,1.0,4.0
2042,1.0,7.0
2043,1.0,1.0
2044,1.0,7.0
2045,0.0,3.0
2046,3.0,8.0
2047,1.0,2.0
2048,1.0,3.0
2049,2.0,2.0
2050,3.0,4.0
2051,1.0,3.0
2052,0.0,4.0
2053,2.0,5.0
2054,2.0,3.0
2055,1.0,2.0
2056,4.0,5.0
2057,0.0,3.0
2058,1.0,2.0
2059,1.0,11.0
2060,1.0,2.0
2061,2.0,7.0
2062,2.0,5.0
2063,4.0,5.0
2064,1.0,2.0
2065,1.0,3.0
2066,1.0,3.0
2067,4.0,4.0
2068,1.0,4.0
2069,2.0,5.0
2070,2.0,5.0
2071,2.0,5.0
2072,1.0,2.0
2073,3.0,2.0
2074,0.0,2.0
2075,2.0,4.0
2076,0.0,4.0
2077,1.0,6.0
2078,3.0,5.0
2079,0.0,1.0
2080,1.0,1.0
2081,2.0,5.0
2082,1.0,3.0
2083,0.0,4.0
2084,2.0,5.0
2085,2.0,3.0
2086,0.0,3.0
2087,3.0,4.0
2088,1.0,6.0
2089,2.0,1.0
2090,5.0,2.0
2091,3.0,2.0
2092,3.0,5.0
2093,4.0,6.0
2094,0.0,2.0
2095,1.0,4.0
2096,2.0,7.0
2097,2.0,4.0
2098,1.0,6.0
2099,4.0,5.0
2100,1.0,2.0
