Year,Warm,Cold
2020,1.0,2.0
2021,2.0,5.0
2022,2.0,1.0
2023,1.0,1.0
2024,1.0,5.0
2025,0.0,2.0
2026,1.0,1.0
2027,5.0,4.0
2028,1.0,4.0
2029,4.0,5.0
2030,1.0,4.0
2031,1.0,7.0
2032,6.0,9.0
2033,2.0,8.0
2034,1.0,7.0
2035,2.0,3.0
2036,0.0,4.0
2037,2.0,6.0
2038,0.0,3.0
2039,0.0,8.0
2040,2.0,4.0
2041,3.0,2.0
2042,4.0,2.0
2043,1.0,4.0
2044,1.0,4.0
2045,1.0,5.0
2046,0.0,3.0
2047,2.0,7.0
2048,1.0,4.0
2049,1.0,4.0
2050,1.0,5.0
2051,1.0,3.0
2052,0.0,3.0
2053,2.0,3.0
2054,2.0,3.0
2055,1.0,2.0
2056,1.0,3.0
2057,2.0,4.0
2058,1.0,4.0
2059,3.0,5.0
2060,0.0,4.0
2061,1.0,3.0
2062,1.0,4.0
2063,1.0,3.0
2064,1.0,3.0
2065,1.0,7.0
2066,6.0,5.0
2067,2.0,5.0
2068,0.0,2.0
2069,0.0,2.0
2070,2.0,0.0
2071,0.0,6.0
2072,1.0,6.0
2073,1.0,3.0
2074,1.0,3.0
2075,1.0,2.0
2076,2.0,4.0
2077,1.0,6.0
2078,5.0,2.0
2079,2.0,6.0
2080,5.0,4.0
2081,2.0,3.0
2082,1.0,1.0
2083,2.0,3.0
2084,0.0,4.0
2085,2.0,6.0
2086,2.0,3.0
2087,1.0,4.0
2088,1.0,5.0
2089,0.0,7.0
2090,4.0,4.0
2091,2.0,1.0
2092,2.0,3.0
2093,4.0,2.0
2094,0.0,4.0
2095,1.0,2.0
2096,2.0,2.0
2097,4.0,2.0
2098,3.0,5.0
2099,3.0,5.0
2100,2.0,4.0
