Year,Warm,Cold
2020,3.0,6.0
2021,2.0,5.0
2022,0.0,5.0
2023,2.0,6.0
2024,2.0,5.0
2025,2.0,5.0
2026,1.0,4.0
2027,3.0,2.0
2028,1.0,3.0
2029,1.0,7.0
2030,1.0,6.0
2031,2.0,5.0
2032,1.0,2.0
2033,1.0,7.0
2034,2.0,1.0
2035,4.0,4.0
2036,6.0,4.0
2037,0.0,5.0
2038,1.0,1.0
2039,1.0,3.0
2040,0.0,5.0
2041,1.0,4.0
2042,3.0,5.0
2043,2.0,7.0
2044,1.0,4.0
2045,1.0,2.0
2046,0.0,6.0
2047,0.0,6.0
2048,1.0,8.0
2049,2.0,7.0
2050,0.0,6.0
2051,2.0,4.0
2052,2.0,4.0
2053,2.0,4.0
2054,1.0,10.0
2055,2.0,5.0
2056,2.0,4.0
2057,0.0,5.0
2058,1.0,4.0
2059,4.0,3.0
2060,0.0,9.0
2061,1.0,4.0
2062,1.0,5.0
2063,0.0,1.0
2064,0.0,5.0
2065,2.0,6.0
2066,0.0,6.0
2067,3.0,4.0
2068,2.0,4.0
2069,2.0,2.0
2070,0.0,3.0
2071,1.0,4.0
2072,1.0,4.0
2073,4.0,3.0
2074,2.0,6.0
2075,2.0,7.0
2076,0.0,2.0
2077,1.0,6.0
2078,5.0,5.0
2079,4.0,3.0
2080,1.0,4.0
2081,2.0,4.0
2082,0.0,1.0
2083,2.0,5.0
2084,0.0,6.0
2085,4.0,4.0
2086,0.0,6.0
2087,1.0,2.0
2088,2.0,4.0
2089,1.0,8.0
2090,5.0,0.0
2091,2.0,9.0
2092,2.0,3.0
2093,0.0,3.0
2094,0.0,5.0
2095,0.0,2.0
2096,3.0,2.0
2097,3.0,2.0
2098,0.0,5.0
2099,1.0,6.0
2100,2.0,2.0
