Year,Warm,Cold
2020,3.0,3.0
2021,1.0,4.0
2022,0.0,5.0
2023,4.0,1.0
2024,1.0,1.0
2025,1.0,6.0
2026,5.0,10.0
2027,2.0,3.0
2028,3.0,5.0
2029,3.0,5.0
2030,0.0,7.0
2031,1.0,6.0
2032,0.0,6.0
2033,3.0,2.0
2034,1.0,8.0
2035,3.0,4.0
2036,0.0,3.0
2037,1.0,4.0
2038,5.0,4.0
2039,1.0,3.0
2040,3.0,3.0
2041,4.0,3.0
2042,4.0,5.0
2043,3.0,5.0
2044,0.0,7.0
2045,1.0,5.0
2046,2.0,3.0
2047,0.0,4.0
2048,2.0,1.0
2049,1.0,5.0
2050,0.0,2.0
2051,0.0,1.0
2052,2.0,3.0
2053,2.0,6.0
2054,2.0,5.0
2055,2.0,4.0
2056,2.0,5.0
2057,1.0,5.0
2058,3.0,2.0
2059,2.0,5.0
2060,0.0,5.0
2061,0.0,3.0
2062,3.0,2.0
2063,1.0,3.0
2064,2.0,4.0
2065,3.0,5.0
2066,1.0,6.0
2067,4.0,4.0
2068,2.0,1.0
2069,0.0,5.0
2070,1.0,7.0
2071,3.0,4.0
2072,3.0,1.0
2073,2.0,5.0
2074,2.0,5.0
2075,1.0,1.0
2076,0.0,5.0
2077,1.0,3.0
2078,5.0,5.0
2079,1.0,4.0
2080,0.0,6.0
2081,1.0,8.0
2082,2.0,7.0
2083,1.0,5.0
2084,0.0,2.0
2085,2.0,5.0
2086,1.0,11.0
2087,3.0,3.0
2088,3.0,7.0
2089,0.0,4.0
2090,0.0,2.0
2091,1.0,4.0
2092,1.0,10.0
2093,1.0,10.0
2094,3.0,3.0
2095,2.0,7.0
2096,1.0,7.0
2097,0.0,4.0
2098,3.0,1.0
2099,2.0,5.0
2100,2.0,4.0
