Year,Warm,Cold
2020,0.0,4.0
2021,1.0,2.0
2022,2.0,3.0
2023,3.0,4.0
2024,1.0,4.0
2025,0.0,2.0
2026,1.0,6.0
2027,2.0,3.0
2028,1.0,6.0
2029,2.0,1.0
2030,1.0,2.0
2031,0.0,3.0
2032,3.0,5.0
2033,0.0,6.0
2034,0.0,6.0
2035,2.0,3.0
2036,2.0,1.0
2037,4.0,3.0
2038,3.0,7.0
2039,3.0,4.0
2040,3.0,7.0
2041,1.0,4.0
2042,1.0,2.0
2043,2.0,11.0
2044,3.0,3.0
2045,5.0,5.0
2046,0.0,1.0
2047,2.0,5.0
2048,1.0,6.0
2049,1.0,5.0
2050,0.0,3.0
2051,2.0,6.0
2052,2.0,6.0
2053,2.0,8.0
2054,2.0,2.0
2055,1.0,5.0
2056,1.0,4.0
2057,1.0,1.0
2058,2.0,5.0
2059,2.0,10.0
2060,2.0,4.0
2061,0.0,4.0
2062,2.0,4.0
2063,1.0,2.0
2064,2.0,3.0
2065,1.0,6.0
2066,3.0,5.0
2067,0.0,8.0
2068,3.0,2.0
2069,3.0,3.0
2070,3.0,3.0
2071,3.0,3.0
2072,3.0,3.0
2073,0.0,5.0
2074,0.0,4.0
2075,3.0,4.0
2076,3.0,6.0
2077,2.0,6.0
2078,1.0,5.0
2079,2.0,3.0
2080,2.0,4.0
2081,1.0,3.0
2082,2.0,4.0
2083,0.0,4.0
2084,2.0,6.0
2085,0.0,6.0
2086,3.0,1.0
2087,1.0,4.0
2088,1.0,1.0
2089,1.0,4.0
2090,2.0,3.0
2091,1.0,6.0
2092,1.0,3.0
2093,1.0,4.0
2094,1.0,4.0
2095,3.0,7.0
2096,1.0,3.0
2097,3.0,10.0
2098,1.0,6.0
2099,0.0,7.0
2100,3.0,1.0
