Year,Warm,Cold
2020,4.0,4.0
2021,4.0,3.0
2022,2.0,6.0
2023,5.0,1.0
2024,3.0,2.0
2025,2.0,6.0
2026,0.0,4.0
2027,1.0,1.0
2028,2.0,6.0
2029,3.0,4.0
2030,2.0,5.0
2031,0.0,7.0
2032,3.0,3.0
2033,1.0,8.0
2034,1.0,6.0
2035,0.0,2.0
2036,1.0,6.0
2037,0.0,6.0
2038,1.0,5.0
2039,3.0,1.0
2040,1.0,5.0
2041,1.0,13.0
2042,4.0,3.0
2043,3.0,2.0
2044,0.0,2.0
2045,1.0,0.0
2046,0.0,5.0
2047,3.0,2.0
2048,3.0,6.0
2049,2.0,2.0
2050,4.0,1.0
2051,1.0,4.0
2052,2.0,4.0
2053,0.0,2.0
2054,1.0,5.0
2055,0.0,2.0
2056,1.0,0.0
2057,0.0,4.0
2058,3.0,6.0
2059,2.0,6.0
2060,3.0,7.0
2061,3.0,3.0
2062,1.0,2.0
2063,3.0,4.0
2064,0.0,1.0
2065,0.0,0.0
2066,2.0,3.0
2067,0.0,6.0
2068,1.0,7.0
2069,1.0,7.0
2070,1.0,5.0
2071,1.0,6.0
2072,0.0,5.0
2073,1.0,5.0
2074,1.0,1.0
2075,0.0,5.0
2076,1.0,2.0
2077,1.0,3.0
2078,3.0,4.0
2079,3.0,3.0
2080,2.0,6.0
2081,1.0,2.0
2082,1.0,3.0
2083,0.0,0.0
2084,2.0,6.0
2085,0.0,9.0
2086,1.0,3.0
2087,2.0,5.0
2088,2.0,6.0
2089,2.0,5.0
2090,0.0,3.0
2091,0.0,7.0
2092,4.0,4.0
2093,0.0,5.0
2094,1.0,3.0
2095,2.0,6.0
2096,0.0,3.0
2097,2.0,6.0
2098,0.0,7.0
2099,4.0,4.0
2100,1.0,4.0
