Year,Warm,Cold
2020,1.0,3.0
2021,2.0,4.0
2022,2.0,4.0
2023,2.0,5.0
2024,1.0,4.0
2025,0.0,2.0
2026,2.0,7.0
2027,1.0,5.0
2028,4.0,4.0
2029,2.0,3.0
2030,2.0,1.0
2031,0.0,2.0
2032,0.0,3.0
2033,1.0,2.0
2034,4.0,8.0
2035,0.0,3.0
2036,1.0,4.0
2037,3.0,4.0
2038,2.0,5.0
2039,3.0,1.0
2040,2.0,4.0
2041,1.0,4.0
2042,2.0,5.0
2043,0.0,2.0
2044,2.0,5.0
2045,2.0,6.0
2046,0.0,4.0
2047,0.0,3.0
2048,2.0,6.0
2049,2.0,6.0
2050,1.0,4.0
2051,1.0,6.0
2052,0.0,6.0
2053,1.0,9.0
2054,1.0,4.0
2055,2.0,4.0
2056,0.0,6.0
2057,4.0,1.0
2058,0.0,3.0
2059,1.0,3.0
2060,2.0,7.0
2061,2.0,4.0
2062,1.0,3.0
2063,2.0,6.0
2064,0.0,5.0
2065,1.0,4.0
2066,2.0,3.0
2067,0.0,7.0
2068,2.0,3.0
2069,1.0,3.0
2070,2.0,3.0
2071,2.0,6.0
2072,3.0,2.0
2073,2.0,2.0
2074,2.0,3.0
2075,2.0,7.0
2076,4.0,7.0
2077,1.0,6.0
2078,2.0,4.0
2079,2.0,4.0
2080,0.0,3.0
2081,1.0,8.0
2082,2.0,4.0
2083,2.0,7.0
2084,2.0,7.0
2085,0.0,2.0
2086,1.0,4.0
2087,2.0,5.0
2088,0.0,1.0
2089,2.0,3.0
2090,1.0,6.0
2091,1.0,5.0
2092,0.0,2.0
2093,5.0,4.0
2094,1.0,4.0
2095,3.0,3.0
2096,1.0,4.0
2097,2.0,2.0
2098,0.0,4.0
2099,1.0,2.0
2100,2.0,4.0
