Year,Warm,Cold
2020,1.0,3.0
2021,1.0,2.0
2022,0.0,3.0
2023,0.0,2.0
2024,6.0,2.0
2025,1.0,2.0
2026,3.0,6.0
2027,0.0,4.0
2028,0.0,7.0
2029,1.0,9.0
2030,1.0,2.0
2031,0.0,4.0
2032,2.0,3.0
2033,3.0,7.0
2034,3.0,5.0
2035,0.0,4.0
2036,2.0,5.0
2037,2.0,1.0
2038,0.0,0.0
2039,1.0,2.0
2040,4.0,6.0
2041,1.0,6.0
2042,0.0,10.0
2043,1.0,2.0
2044,2.0,4.0
2045,2.0,6.0
2046,3.0,6.0
2047,1.0,5.0
2048,1.0,5.0
2049,1.0,6.0
2050,3.0,1.0
2051,0.0,5.0
2052,3.0,5.0
2053,2.0,5.0
2054,1.0,5.0
2055,1.0,3.0
2056,1.0,5.0
2057,1.0,4.0
2058,1.0,8.0
2059,2.0,3.0
2060,2.0,2.0
2061,2.0,10.0
2062,1.0,3.0
2063,1.0,7.0
2064,0.0,6.0
2065,1.0,5.0
2066,2.0,4.0
2067,2.0,4.0
2068,1.0,6.0
2069,1.0,3.0
2070,1.0,5.0
2071,2.0,5.0
2072,0.0,2.0
2073,0.0,5.0
2074,1.0,3.0
2075,1.0,4.0
2076,1.0,5.0
2077,1.0,4.0
2078,2.0,6.0
2079,1.0,6.0
2080,1.0,1.0
2081,0.0,5.0
2082,3.0,2.0
2083,2.0,3.0
2084,1.0,5.0
2085,3.0,8.0
2086,0.0,4.0
2087,0.0,0.0
2088,4.0,4.0
2089,3.0,4.0
2090,5.0,1.0
2091,3.0,2.0
2092,5.0,2.0
2093,0.0,3.0
2094,0.0,5.0
2095,3.0,2.0
2096,0.0,4.0
2097,5.0,4.0
2098,5.0,6.0
2099,1.0,5.0
2100,2.0,8.0
