Year,Warm,Cold
2020,2.0,3.0
2021,0.0,9.0
2022,1.0,0.0
2023,1.0,5.0
2024,0.0,6.0
2025,1.0,7.0
2026,1.0,2.0
2027,1.0,7.0
2028,4.0,8.0
2029,2.0,2.0
2030,1.0,2.0
2031,1.0,9.0
2032,0.0,6.0
2033,1.0,6.0
2034,1.0,3.0
2035,0.0,2.0
2036,2.0,5.0
2037,3.0,9.0
2038,4.0,6.0
2039,0.0,2.0
2040,1.0,3.0
2041,2.0,5.0
2042,0.0,3.0
2043,0.0,6.0
2044,1.0,6.0
2045,1.0,3.0
2046,4.0,2.0
2047,1.0,3.0
2048,2.0,1.0
2049,1.0,1.0
2050,0.0,2.0
2051,2.0,3.0
2052,2.0,5.0
2053,0.0,2.0
2054,2.0,8.0
2055,0.0,2.0
2056,2.0,5.0
2057,0.0,3.0
2058,0.0,10.0
2059,1.0,2.0
2060,1.0,3.0
2061,0.0,6.0
2062,0.0,1.0
2063,1.0,4.0
2064,0.0,1.0
2065,4.0,7.0
2066,0.0,2.0
2067,0.0,5.0
2068,0.0,8.0
2069,2.0,8.0
2070,1.0,2.0
2071,3.0,4.0
2072,2.0,7.0
2073,1.0,4.0
2074,1.0,3.0
2075,1.0,7.0
2076,3.0,4.0
2077,0.0,6.0
2078,1.0,7.0
2079,2.0,6.0
2080,1.0,6.0
2081,2.0,3.0
2082,2.0,1.0
2083,3.0,0.0
2084,2.0,8.0
2085,2.0,3.0
2086,0.0,4.0
2087,0.0,6.0
2088,3.0,5.0
2089,1.0,7.0
2090,2.0,5.0
2091,3.0,4.0
2092,2.0,1.0
2093,3.0,4.0
2094,1.0,2.0
2095,1.0,2.0
2096,0.0,5.0
2097,2.0,3.0
2098,2.0,5.0
2099,1.0,5.0
2100,1.0,3.0
