Year,Warm,Cold
2020,4.0,2.0
2021,2.0,5.0
2022,0.0,5.0
2023,3.0,3.0
2024,1.0,1.0
2025,2.0,4.0
2026,1.0,3.0
2027,1.0,2.0
2028,3.0,7.0
2029,1.0,6.0
2030,2.0,4.0
2031,3.0,5.0
2032,2.0,2.0
2033,0.0,3.0
2034,2.0,2.0
2035,1.0,3.0
2036,2.0,2.0
2037,2.0,4.0
2038,1.0,4.0
2039,3.0,1.0
2040,0.0,2.0
2041,0.0,2.0
2042,2.0,5.0
2043,1.0,5.0
2044,3.0,7.0
2045,1.0,2.0
2046,1.0,2.0
2047,1.0,4.0
2048,1.0,5.0
2049,1.0,3.0
2050,0.0,2.0
2051,1.0,4.0
2052,2.0,6.0
2053,3.0,3.0
2054,0.0,4.0
2055,1.0,3.0
2056,0.0,2.0
2057,4.0,5.0
2058,2.0,1.0
2059,3.0,3.0
2060,0.0,4.0
2061,3.0,6.0
2062,1.0,3.0
2063,2.0,6.0
2064,5.0,6.0
2065,2.0,3.0
2066,1.0,5.0
2067,2.0,4.0
2068,0.0,5.0
2069,0.0,6.0
2070,1.0,4.0
2071,2.0,4.0
2072,1.0,4.0
2073,0.0,2.0
2074,1.0,4.0
2075,0.0,6.0
2076,1.0,1.0
2077,2.0,3.0
2078,1.0,6.0
2079,1.0,5.0
2080,1.0,5.0
2081,0.0,7.0
2082,2.0,4.0
2083,1.0,4.0
2084,2.0,3.0
2085,2.0,5.0
2086,2.0,5.0
2087,1.0,1.0
2088,1.0,11.0
2089,2.0,2.0
2090,0.0,1.0
2091,2.0,2.0
2092,0.0,5.0
2093,1.0,4.0
2094,3.0,3.0
2095,0.0,6.0
2096,0.0,3.0
2097,1.0,5.0
2098,1.0,6.0
2099,1.0,6.0
2100,2.0,4.0
