Year,Warm,Cold
2020,0.0,4.0
2021,1.0,3.0
2022,2.0,4.0
2023,1.0,4.0
2024,1.0,2.0
2025,2.0,5.0
2026,1.0,5.0
2027,0.0,6.0
2028,0.0,9.0
2029,1.0,2.0
2030,0.0,5.0
2031,1.0,4.0
2032,5.0,4.0
2033,2.0,6.0
2034,0.0,3.0
2035,0.0,5.0
2036,3.0,4.0
2037,0.0,3.0
2038,0.0,2.0
2039,1.0,5.0
2040,1.0,0.0
2041,1.0,3.0
2042,2.0,4.0
2043,3.0,4.0
2044,1.0,2.0
2045,3.0,5.0
2046,0.0,9.0
2047,2.0,8.0
2048,2.0,8.0
2049,3.0,4.0
2050,1.0,2.0
2051,4.0,7.0
2052,1.0,3.0
2053,1.0,2.0
2054,1.0,6.0
2055,0.0,3.0
2056,2.0,5.0
2057,0.0,2.0
2058,0.0,4.0
2059,2.0,5.0
2060,0.0,7.0
2061,1.0,0.0
2062,5.0,1.0
2063,1.0,9.0
2064,1.0,2.0
2065,2.0,5.0
2066,0.0,1.0
2067,0.0,3.0
2068,2.0,4.0
2069,0.0,3.0
2070,2.0,2.0
2071,5.0,3.0
2072,0.0,4.0
2073,3.0,2.0
2074,0.0,4.0
2075,1.0,2.0
2076,3.0,4.0
2077,2.0,4.0
2078,2.0,0.0
2079,3.0,6.0
2080,0.0,2.0
2081,1.0,7.0
2082,0.0,5.0
2083,2.0,2.0
2084,1.0,4.0
2085,2.0,6.0
2086,0.0,6.0
2087,0.0,1.0
2088,0.0,4.0
2089,1.0,5.0
2090,0.0,7.0
2091,2.0,2.0
2092,0.0,3.0
2093,3.0,5.0
2094,1.0,4.0
2095,0.0,4.0
2096,2.0,3.0
2097,3.0,8.0
2098,0.0,2.0
2099,1.0,4.0
2100,0.0,4.0
