Year,Warm,Cold
2020,1.0,5.0
2021,3.0,4.0
2022,1.0,2.0
2023,3.0,4.0
2024,3.0,6.0
2025,1.0,5.0
2026,3.0,2.0
2027,6.0,1.0
2028,0.0,4.0
2029,1.0,7.0
2030,1.0,2.0
2031,1.0,4.0
2032,1.0,4.0
2033,2.0,4.0
2034,0.0,3.0
2035,1.0,7.0
2036,2.0,5.0
2037,1.0,5.0
2038,4.0,1.0
2039,1.0,1.0
2040,0.0,3.0
2041,0.0,4.0
2042,1.0,5.0
2043,4.0,8.0
2044,2.0,3.0
2045,1.0,5.0
2046,0.0,2.0
2047,3.0,2.0
2048,4.0,3.0
2049,1.0,7.0
2050,2.0,2.0
2051,2.0,6.0
2052,1.0,4.0
2053,3.0,7.0
2054,1.0,5.0
2055,1.0,4.0
2056,1.0,3.0
2057,1.0,5.0
2058,2.0,2.0
2059,4.0,2.0
2060,2.0,1.0
2061,0.0,4.0
2062,3.0,7.0
2063,2.0,6.0
2064,2.0,4.0
2065,1.0,6.0
2066,0.0,4.0
2067,0.0,5.0
2068,0.0,3.0
2069,1.0,3.0
2070,0.0,5.0
2071,1.0,4.0
2072,2.0,11.0
2073,3.0,8.0
2074,2.0,2.0
2075,3.0,2.0
2076,0.0,4.0
2077,1.0,6.0
2078,1.0,3.0
2079,2.0,2.0
2080,1.0,4.0
2081,1.0,3.0
2082,2.0,8.0
2083,2.0,2.0
2084,0.0,5.0
2085,1.0,4.0
2086,2.0,7.0
2087,3.0,6.0
2088,3.0,3.0
2089,0.0,4.0
2090,2.0,4.0
2091,1.0,6.0
2092,0.0,4.0
2093,0.0,2.0
2094,3.0,8.0
2095,1.0,2.0
2096,2.0,2.0
2097,1.0,6.0
2098,5.0,10.0
2099,1.0,6.0
2100,1.0,6.0
