Year,Warm,Cold
2020,0.0,7.0
2021,2.0,6.0
2022,1.0,6.0
2023,2.0,3.0
2024,1.0,3.0
2025,0.0,6.0
2026,0.0,4.0
2027,0.0,7.0
2028,2.0,5.0
2029,3.0,3.0
2030,2.0,2.0
2031,0.0,4.0
2032,3.0,7.0
2033,1.0,3.0
2034,3.0,2.0
2035,2.0,5.0
2036,1.0,7.0
2037,2.0,9.0
2038,0.0,4.0
2039,0.0,3.0
2040,0.0,6.0
2041,1.0,7.0
2042,1.0,4.0
2043,1.0,4.0
2044,1.0,8.0
2045,0.0,2.0
2046,2.0,5.0
2047,0.0,3.0
2048,1.0,7.0
2049,0.0,3.0
2050,1.0,3.0
2051,1.0,8.0
2052,1.0,3.0
2053,2.0,4.0
2054,1.0,4.0
2055,3.0,4.0
2056,1.0,5.0
2057,2.0,3.0
2058,3.0,8.0
2059,3.0,3.0
2060,4.0,5.0
2061,2.0,2.0
2062,0.0,0.0
2063,1.0,4.0
2064,0.0,6.0
2065,1.0,6.0
2066,2.0,5.0
2067,2.0,6.0
2068,3.0,9.0
2069,3.0,3.0
2070,1.0,9.0
2071,0.0,2.0
2072,0.0,2.0
2073,1.0,0.0
2074,0.0,3.0
2075,2.0,1.0
2076,2.0,2.0
2077,1.0,3.0
2078,0.0,2.0
2079,2.0,5.0
2080,1.0,1.0
2081,2.0,8.0
2082,1.0,2.0
2083,3.0,3.0
2084,2.0,5.0
2085,2.0,5.0
2086,3.0,2.0
2087,1.0,5.0
2088,2.0,3.0
2089,2.0,6.0
2090,2.0,0.0
2091,1.0,4.0
2092,0.0,4.0
2093,3.0,6.0
2094,3.0,5.0
2095,1.0,5.0
2096,0.0,4.0
2097,2.0,5.0
2098,0.0,1.0
2099,5.0,7.0
2100,3.0,2.0
