Year,Warm,Cold
2020,2.0,7.0
2021,1.0,2.0
2022,3.0,6.0
2023,1.0,5.0
2024,3.0,5.0
2025,2.0,11.0
2026,1.0,2.0
2027,2.0,5.0
2028,1.0,6.0
2029,0.0,7.0
2030,1.0,3.0
2031,1.0,3.0
2032,1.0,4.0
2033,3.0,5.0
2034,1.0,3.0
2035,0.0,1.0
2036,0.0,5.0
2037,0.0,5.0
2038,0.0,2.0
2039,1.0,6.0
2040,0.0,7.0
2041,0.0,3.0
2042,0.0,4.0
2043,1.0,4.0
2044,4.0,9.0
2045,3.0,1.0
2046,1.0,4.0
2047,0.0,5.0
2048,1.0,1.0
2049,1.0,6.0
2050,0.0,5.0
2051,2.0,1.0
2052,1.0,4.0
2053,0.0,2.0
2054,0.0,4.0
2055,0.0,4.0
2056,3.0,4.0
2057,0.0,3.0
2058,0.0,4.0
2059,3.0,3.0
2060,1.0,6.0
2061,3.0,1.0
2062,0.0,4.0
2063,3.0,6.0
2064,1.0,4.0
2065,1.0,6.0
2066,3.0,4.0
2067,1.0,5.0
2068,0.0,7.0
2069,1.0,4.0
2070,3.0,6.0
2071,3.0,2.0
2072,0.0,0.0
2073,2.0,3.0
2074,1.0,2.0
2075,1.0,7.0
2076,2.0,3.0
2077,1.0,2.0
2078,1.0,7.0
2079,3.0,8.0
2080,4.0,7.0
2081,2.0,1.0
2082,1.0,4.0
2083,3.0,5.0
2084,3.0,3.0
2085,3.0,4.0
2086,2.0,1.0
2087,0.0,7.0
2088,2.0,1.0
2089,3.0,2.0
2090,2.0,5.0
2091,1.0,5.0
2092,0.0,3.0
2093,3.0,6.0
2094,1.0,3.0
2095,0.0,9.0
2096,0.0,3.0
2097,5.0,6.0
2098,0.0,3.0
2099,1.0,3.0
2100,4.0,4.0
