Year,Warm,Cold
2020,1.0,8.0
2021,2.0,3.0
2022,1.0,3.0
2023,2.0,9.0
2024,1.0,2.0
2025,0.0,4.0
2026,3.0,9.0
2027,2.0,4.0
2028,2.0,6.0
2029,3.0,3.0
2030,2.0,5.0
2031,0.0,1.0
2032,2.0,3.0
2033,1.0,3.0
2034,0.0,5.0
2035,2.0,5.0
2036,1.0,3.0
2037,2.0,4.0
2038,1.0,5.0
2039,0.0,5.0
2040,2.0,4.0
2041,0.0,2.0
2042,0.0,2.0
2043,0.0,3.0
2044,2.0,5.0
2045,1.0,3.0
2046,2.0,5.0
2047,1.0,3.0
2048,1.0,6.0
2049,0.0,3.0
2050,2.0,3.0
2051,1.0,3.0
2052,2.0,7.0
2053,0.0,3.0
2054,2.0,2.0
2055,1.0,5.0
2056,1.0,4.0
2057,2.0,3.0
2058,6.0,4.0
2059,2.0,6.0
2060,1.0,4.0
2061,3.0,1.0
2062,1.0,3.0
2063,2.0,4.0
2064,3.0,5.0
2065,1.0,4.0
2066,1.0,4.0
2067,1.0,4.0
2068,1.0,3.0
2069,0.0,5.0
2070,4.0,5.0
2071,3.0,3.0
2072,0.0,3.0
2073,2.0,4.0
2074,2.0,9.0
2075,0.0,7.0
2076,0.0,5.0
2077,1.0,5.0
2078,3.0,2.0
2079,2.0,3.0
2080,2.0,12.0
2081,2.0,2.0
2082,3.0,4.0
2083,0.0,4.0
2084,1.0,4.0
2085,4.0,3.0
2086,0.0,2.0
2087,0.0,2.0
2088,2.0,7.0
2089,0.0,2.0
2090,2.0,2.0
2091,0.0,3.0
2092,1.0,5.0
2093,1.0,3.0
2094,5.0,7.0
2095,1.0,3.0
2096,0.0,3.0
2097,1.0,5.0
2098,0.0,1.0
2099,2.0,3.0
2100,2.0,7.0
