Year,Warm,Cold
2020,2.0,3.0
2021,1.0,6.0
2022,0.0,5.0
2023,2.0,6.0
2024,1.0,1.0
2025,0.0,3.0
2026,0.0,8.0
2027,2.0,3.0
2028,1.0,5.0
2029,0.0,2.0
2030,1.0,2.0
2031,2.0,5.0
2032,0.0,6.0
2033,2.0,5.0
2034,3.0,4.0
2035,1.0,4.0
2036,0.0,5.0
2037,2.0,3.0
2038,1.0,3.0
2039,3.0,1.0
2040,1.0,2.0
2041,1.0,5.0
2042,0.0,4.0
2043,1.0,2.0
2044,1.0,7.0
2045,1.0,3.0
2046,0.0,2.0
2047,0.0,5.0
2048,0.0,1.0
2049,0.0,0.0
2050,2.0,7.0
2051,1.0,3.0
2052,1.0,6.0
2053,3.0,2.0
2054,1.0,4.0
2055,1.0,1.0
2056,5.0,4.0
2057,2.0,3.0
2058,1.0,4.0
2059,4.0,2.0
2060,2.0,5.0
2061,1.0,3.0
2062,1.0,2.0
2063,1.0,5.0
2064,3.0,8.0
2065,2.0,2.0
2066,0.0,4.0
2067,4.0,11.0
2068,0.0,7.0
2069,0.0,6.0
2070,4.0,3.0
2071,2.0,4.0
2072,1.0,4.0
2073,0.0,6.0
2074,0.0,2.0
2075,1.0,2.0
2076,1.0,2.0
2077,2.0,4.0
2078,1.0,2.0
2079,2.0,4.0
2080,1.0,3.0
2081,0.0,4.0
2082,2.0,7.0
2083,3.0,4.0
2084,1.0,3.0
2085,3.0,7.0
2086,0.0,5.0
2087,2.0,3.0
2088,2.0,7.0
2089,1.0,3.0
2090,1.0,4.0
2091,2.0,7.0
2092,2.0,7.0
2093,1.0,3.0
2094,3.0,3.0
2095,1.0,6.0
2096,4.0,1.0
2097,4.0,4.0
2098,1.0,2.0
2099,1.0,9.0
2100,0.0,2.0
