Year,Warm,Cold
2020,2.0,5.0
2021,1.0,1.0
2022,0.0,0.0
2023,1.0,2.0
2024,1.0,2.0
2025,4.0,5.0
2026,0.0,6.0
2027,0.0,4.0
2028,5.0,5.0
2029,3.0,4.0
2030,1.0,4.0
2031,4.0,3.0
2032,1.0,4.0
2033,3.0,3.0
2034,0.0,2.0
2035,0.0,7.0
2036,0.0,6.0
2037,1.0,7.0
2038,1.0,6.0
2039,1.0,5.0
2040,3.0,4.0
2041,0.0,2.0
2042,1.0,5.0
2043,1.0,5.0
2044,0.0,7.0
2045,0.0,5.0
2046,0.0,5.0
2047,1.0,2.0
2048,2.0,7.0
2049,1.0,2.0
2050,1.0,8.0
2051,1.0,4.0
2052,3.0,5.0
2053,1.0,3.0
2054,1.0,4.0
2055,3.0,2.0
2056,3.0,2.0
2057,2.0,7.0
2058,0.0,6.0
2059,0.0,3.0
2060,2.0,4.0
2061,1.0,5.0
2062,1.0,3.0
2063,2.0,1.0
2064,2.0,5.0
2065,1.0,7.0
2066,1.0,1.0
2067,1.0,3.0
2068,1.0,8.0
2069,2.0,1.0
2070,0.0,3.0
2071,4.0,4.0
2072,2.0,8.0
2073,3.0,5.0
2074,0.0,2.0
2075,2.0,6.0
2076,0.0,6.0
2077,0.0,6.0
2078,1.0,1.0
2079,0.0,4.0
2080,3.0,3.0
2081,1.0,7.0
2082,2.0,1.0
2083,0.0,2.0
2084,1.0,3.0
2085,0.0,4.0
2086,3.0,3.0
2087,2.0,4.0
2088,3.0,2.0
2089,0.0,3.0
2090,3.0,5.0
2091,1.0,4.0
2092,0.0,2.0
2093,1.0,1.0
2094,1.0,6.0
2095,0.0,2.0
2096,1.0,4.0
2097,2.0,4.0
2098,2.0,4.0
2099,1.0,4.0
2100,1.0,3.0
