Year,Warm,Cold
2020,1.0,3.0
2021,1.0,3.0
2022,0.0,4.0
2023,1.0,4.0
2024,0.0,9.0
2025,3.0,3.0
2026,0.0,6.0
2027,3.0,1.0
2028,1.0,7.0
2029,3.0,4.0
2030,3.0,3.0
2031,3.0,6.0
2032,1.0,5.0
2033,3.0,0.0
2034,3.0,3.0
2035,2.0,3.0
2036,2.0,10.0
2037,0.0,1.0
2038,2.0,5.0
2039,2.0,5.0
2040,0.0,3.0
2041,1.0,5.0
2042,3.0,3.0
2043,2.0,6.0
2044,0.0,4.0
2045,1.0,6.0
2046,1.0,4.0
2047,0.0,3.0
2048,0.0,1.0
2049,1.0,2.0
2050,2.0,2.0
2051,1.0,4.0
2052,0.0,5.0
2053,4.0,1.0
2054,2.0,3.0
2055,3.0,7.0
2056,0.0,3.0
2057,0.0,4.0
2058,2.0,6.0
2059,4.0,4.0
2060,3.0,3.0
2061,1.0,4.0
2062,4.0,5.0
2063,1.0,5.0
2064,2.0,6.0
2065,5.0,4.0
2066,1.0,5.0
2067,4.0,5.0
2068,1.0,1.0
2069,1.0,7.0
2070,1.0,5.0
2071,3.0,6.0
2072,1.0,3.0
2073,2.0,7.0
2074,2.0,2.0
2075,0.0,0.0
2076,2.0,3.0
2077,2.0,5.0
2078,2.0,5.0
2079,3.0,7.0
2080,0.0,2.0
2081,0.0,5.0
2082,5.0,6.0
2083,1.0,1.0
2084,1.0,5.0
2085,1.0,5.0
2086,0.0,3.0
2087,5.0,3.0
2088,1.0,1.0
2089,1.0,5.0
2090,0.0,2.0
2091,4.0,5.0
2092,2.0,3.0
2093,0.0,1.0
2094,0.0,4.0
2095,2.0,3.0
2096,1.0,4.0
2097,0.0,5.0
2098,3.0,3.0
2099,2.0,5.0
2100,0.0,2.0
