Year,Warm,Cold
2020,1.0,3.0
2021,1.0,3.0
2022,2.0,4.0
2023,2.0,4.0
2024,5.0,5.0
2025,1.0,5.0
2026,1.0,7.0
2027,4.0,0.0
2028,0.0,2.0
2029,1.0,5.0
2030,1.0,5.0
2031,0.0,2.0
2032,1.0,3.0
2033,1.0,6.0
2034,0.0,6.0
2035,3.0,6.0
2036,1.0,2.0
2037,0.0,6.0
2038,2.0,1.0
2039,3.0,2.0
2040,0.0,4.0
2041,4.0,5.0
2042,2.0,6.0
2043,1.0,6.0
2044,1.0,5.0
2045,1.0,6.0
2046,1.0,6.0
2047,2.0,1.0
2048,2.0,4.0
2049,2.0,3.0
2050,1.0,3.0
2051,2.0,2.0
2052,1.0,2.0
2053,1.0,4.0
2054,1.0,3.0
2055,1.0,8.0
2056,1.0,3.0
2057,0.0,4.0
2058,1.0,5.0
2059,2.0,3.0
2060,2.0,6.0
2061,0.0,3.0
2062,0.0,8.0
2063,1.0,7.0
2064,0.0,5.0
2065,1.0,3.0
2066,1.0,6.0
2067,3.0,3.0
2068,1.0,7.0
2069,1.0,1.0
2070,1.0,3.0
2071,4.0,4.0
2072,0.0,5.0
2073,2.0,6.0
2074,0.0,2.0
2075,0.0,5.0
2076,1.0,3.0
2077,0.0,7.0
2078,0.0,6.0
2079,5.0,1.0
2080,1.0,2.0
2081,0.0,8.0
2082,0.0,8.0
2083,1.0,5.0
2084,1.0,9.0
2085,0.0,6.0
2086,2.0,3.0
2087,0.0,7.0
2088,1.0,3.0
2089,0.0,1.0
2090,4.0,4.0
2091,3.0,4.0
2092,3.0,2.0
2093,2.0,4.0
2094,0.0,5.0
2095,0.0,2.0
2096,1.0,7.0
2097,3.0,2.0
2098,1.0,7.0
2099,3.0,2.0
2100,2.0,4.0
