Year,Warm,Cold
2020,3.0,5.0
2021,2.0,8.0
2022,4.0,5.0
2023,2.0,5.0
2024,1.0,6.0
2025,0.0,3.0
2026,1.0,5.0
2027,2.0,2.0
2028,0.0,5.0
2029,2.0,3.0
2030,2.0,3.0
2031,3.0,5.0
2032,6.0,5.0
2033,1.0,5.0
2034,0.0,6.0
2035,1.0,2.0
2036,2.0,5.0
2037,0.0,4.0
2038,1.0,4.0
2039,1.0,6.0
2040,3.0,2.0
2041,1.0,0.0
2042,1.0,2.0
2043,3.0,3.0
2044,4.0,0.0
2045,0.0,5.0
2046,1.0,4.0
2047,3.0,5.0
2048,1.0,4.0
2049,3.0,6.0
2050,1.0,6.0
2051,2.0,3.0
2052,2.0,6.0
2053,1.0,3.0
2054,0.0,3.0
2055,1.0,6.0
2056,1.0,6.0
2057,0.0,3.0
2058,2.0,6.0
2059,2.0,9.0
2060,3.0,4.0
2061,3.0,5.0
2062,1.0,5.0
2063,2.0,2.0
2064,2.0,2.0
2065,1.0,5.0
2066,1.0,3.0
2067,0.0,4.0
2068,3.0,1.0
2069,2.0,4.0
2070,1.0,3.0
2071,2.0,6.0
2072,3.0,4.0
2073,4.0,6.0
2074,4.0,2.0
2075,5.0,6.0
2076,0.0,6.0
2077,1.0,12.0
2078,3.0,5.0
2079,1.0,2.0
2080,0.0,9.0
2081,2.0,2.0
2082,1.0,3.0
2083,3.0,1.0
2084,0.0,6.0
2085,0.0,2.0
2086,1.0,8.0
2087,0.0,6.0
2088,5.0,5.0
2089,1.0,2.0
2090,1.0,2.0
2091,1.0,4.0
2092,2.0,4.0
2093,2.0,3.0
2094,1.0,2.0
2095,1.0,2.0
2096,0.0,3.0
2097,5.0,3.0
2098,0.0,5.0
2099,2.0,4.0
2100,5.0,5.0
