Year,Warm,Cold
2020,1.0,3.0
2021,0.0,6.0
2022,4.0,2.0
2023,4.0,4.0
2024,2.0,4.0
2025,4.0,10.0
2026,1.0,5.0
2027,3.0,6.0
2028,2.0,5.0
2029,5.0,5.0
2030,0.0,4.0
2031,1.0,3.0
2032,3.0,3.0
2033,0.0,5.0
2034,1.0,5.0
2035,2.0,5.0
2036,1.0,10.0
2037,2.0,6.0
2038,1.0,3.0
2039,0.0,3.0
2040,1.0,3.0
2041,0.0,4.0
2042,2.0,8.0
2043,3.0,7.0
2044,2.0,1.0
2045,1.0,7.0
2046,3.0,3.0
2047,0.0,3.0
2048,2.0,8.0
2049,1.0,7.0
2050,1.0,7.0
2051,0.0,5.0
2052,1.0,3.0
2053,0.0,6.0
2054,0.0,8.0
2055,3.0,1.0
2056,0.0,8.0
2057,2.0,5.0
2058,1.0,6.0
2059,1.0,4.0
2060,5.0,2.0
2061,3.0,1.0
2062,0.0,6.0
2063,2.0,3.0
2064,2.0,3.0
2065,5.0,4.0
2066,3.0,11.0
2067,2.0,7.0
2068,4.0,7.0
2069,1.0,5.0
2070,1.0,4.0
2071,2.0,4.0
2072,2.0,3.0
2073,3.0,4.0
2074,4.0,9.0
2075,1.0,5.0
2076,1.0,3.0
2077,0.0,1.0
2078,2.0,3.0
2079,2.0,5.0
2080,1.0,3.0
2081,3.0,5.0
2082,4.0,4.0
2083,1.0,7.0
2084,0.0,5.0
2085,2.0,5.0
2086,3.0,7.0
2087,2.0,6.0
2088,4.0,3.0
2089,2.0,5.0
2090,2.0,6.0
2091,1.0,3.0
2092,6.0,3.0
2093,0.0,6.0
2094,5.0,2.0
2095,1.0,3.0
2096,2.0,3.0
2097,1.0,2.0
2098,2.0,5.0
2099,1.0,5.0
2100,1.0,6.0
