Year,Warm,Cold
2020,2.0,4.0
2021,0.0,3.0
2022,1.0,1.0
2023,3.0,2.0
2024,3.0,5.0
2025,0.0,6.0
2026,1.0,5.0
2027,2.0,1.0
2028,3.0,7.0
2029,3.0,6.0
2030,2.0,7.0
2031,2.0,5.0
2032,2.0,5.0
2033,2.0,6.0
2034,1.0,2.0
2035,1.0,5.0
2036,0.0,5.0
2037,2.0,3.0
2038,1.0,7.0
2039,2.0,7.0
2040,0.0,2.0
2041,1.0,3.0
2042,4.0,6.0
2043,1.0,3.0
2044,3.0,4.0
2045,0.0,7.0
2046,0.0,3.0
2047,2.0,8.0
2048,2.0,4.0
2049,2.0,4.0
2050,1.0,9.0
2051,0.0,4.0
2052,0.0,10.0
2053,0.0,2.0
2054,0.0,3.0
2055,2.0,1.0
2056,2.0,5.0
2057,0.0,6.0
2058,3.0,1.0
2059,0.0,4.0
2060,2.0,4.0
2061,0.0,5.0
2062,1.0,2.0
2063,0.0,5.0
2064,2.0,8.0
2065,1.0,4.0
2066,2.0,6.0
2067,4.0,4.0
2068,3.0,7.0
2069,0.0,6.0
2070,0.0,3.0
2071,3.0,2.0
2072,1.0,7.0
2073,1.0,5.0
2074,1.0,3.0
2075,0.0,4.0
2076,3.0,5.0
2077,1.0,2.0
2078,3.0,6.0
2079,1.0,5.0
2080,1.0,3.0
2081,3.0,3.0
2082,1.0,6.0
2083,0.0,6.0
2084,3.0,4.0
2085,0.0,5.0
2086,3.0,5.0
2087,3.0,1.0
2088,1.0,3.0
2089,0.0,5.0
2090,0.0,3.0
2091,0.0,4.0
2092,0.0,5.0
2093,3.0,7.0
2094,1.0,6.0
2095,2.0,3.0
2096,0.0,3.0
2097,2.0,5.0
2098,3.0,2.0
2099,1.0,4.0
2100,4.0,6.0
