Year,Warm,Cold
2020,4.0,5.0
2021,0.0,4.0
2022,1.0,4.0
2023,1.0,2.0
2024,1.0,0.0
2025,2.0,4.0
2026,2.0,7.0
2027,0.0,3.0
2028,4.0,4.0
2029,1.0,9.0
2030,0.0,1.0
2031,1.0,5.0
2032,1.0,8.0
2033,2.0,8.0
2034,1.0,9.0
2035,1.0,5.0
2036,1.0,1.0
2037,1.0,5.0
2038,1.0,0.0
2039,1.0,3.0
2040,1.0,4.0
2041,1.0,3.0
2042,2.0,6.0
2043,1.0,3.0
2044,1.0,4.0
2045,3.0,5.0
2046,4.0,5.0
2047,1.0,5.0
2048,1.0,4.0
2049,1.0,5.0
2050,1.0,5.0
2051,2.0,4.0
2052,0.0,3.0
2053,1.0,5.0
2054,1.0,4.0
2055,1.0,8.0
2056,2.0,2.0
2057,0.0,4.0
2058,0.0,6.0
2059,1.0,3.0
2060,1.0,8.0
2061,2.0,3.0
2062,1.0,5.0
2063,0.0,0.0
2064,1.0,6.0
2065,2.0,5.0
2066,1.0,2.0
2067,6.0,2.0
2068,1.0,6.0
2069,0.0,3.0
2070,2.0,4.0
2071,3.0,4.0
2072,1.0,5.0
2073,2.0,2.0
2074,1.0,4.0
2075,2.0,1.0
2076,2.0,6.0
2077,0.0,9.0
2078,1.0,4.0
2079,1.0,3.0
2080,0.0,5.0
2081,0.0,5.0
2082,1.0,2.0
2083,0.0,3.0
2084,3.0,2.0
2085,1.0,3.0
2086,0.0,8.0
2087,0.0,5.0
2088,0.0,4.0
2089,3.0,4.0
2090,3.0,4.0
2091,2.0,2.0
2092,3.0,4.0
2093,1.0,5.0
2094,2.0,6.0
2095,0.0,6.0
2096,2.0,3.0
2097,3.0,2.0
2098,1.0,5.0
2099,4.0,3.0
2100,2.0,5.0
