Year,Warm,Cold
2020,1.0,3.0
2021,1.0,5.0
2022,0.0,1.0
2023,1.0,3.0
2024,1.0,0.0
2025,1.0,1.0
2026,1.0,1.0
2027,1.0,3.0
2028,2.0,4.0
2029,1.0,2.0
2030,1.0,3.0
2031,0.0,7.0
2032,1.0,4.0
2033,0.0,3.0
2034,0.0,1.0
2035,0.0,3.0
2036,1.0,9.0
2037,3.0,3.0
2038,2.0,1.0
2039,1.0,5.0
2040,4.0,2.0
2041,0.0,1.0
2042,4.0,6.0
2043,2.0,3.0
2044,2.0,4.0
2045,2.0,2.0
2046,5.0,7.0
2047,2.0,7.0
2048,1.0,5.0
2049,3.0,3.0
2050,2.0,1.0
2051,1.0,2.0
2052,1.0,6.0
2053,0.0,5.0
2054,2.0,6.0
2055,3.0,5.0
2056,2.0,3.0
2057,4.0,5.0
2058,2.0,3.0
2059,2.0,4.0
2060,2.0,2.0
2061,1.0,4.0
2062,2.0,4.0
2063,0.0,1.0
2064,0.0,2.0
2065,3.0,5.0
2066,0.0,3.0
2067,1.0,5.0
2068,2.0,4.0
2069,2.0,5.0
2070,1.0,5.0
2071,2.0,8.0
2072,1.0,5.0
2073,3.0,6.0
2074,2.0,2.0
2075,3.0,5.0
2076,0.0,3.0
2077,1.0,0.0
2078,4.0,5.0
2079,3.0,7.0
2080,1.0,5.0
2081,4.0,4.0
2082,1.0,4.0
2083,4.0,2.0
2084,0.0,4.0
2085,1.0,3.0
2086,3.0,2.0
2087,5.0,2.0
2088,3.0,4.0
2089,1.0,5.0
2090,0.0,1.0
2091,3.0,5.0
2092,1.0,4.0
2093,1.0,9.0
2094,2.0,7.0
2095,0.0,5.0
2096,1.0,6.0
2097,0.0,5.0
2098,2.0,6.0
2099,2.0,7.0
2100,1.0,3.0
