Year,Warm,Cold
2020,2.0,4.0
2021,4.0,6.0
2022,1.0,7.0
2023,1.0,5.0
2024,2.0,4.0
2025,1.0,8.0
2026,3.0,2.0
2027,1.0,2.0
2028,2.0,2.0
2029,2.0,4.0
2030,3.0,8.0
2031,0.0,3.0
2032,1.0,4.0
2033,3.0,3.0
2034,1.0,4.0
2035,0.0,3.0
2036,3.0,2.0
2037,3.0,3.0
2038,1.0,6.0
2039,1.0,3.0
2040,2.0,3.0
2041,1.0,2.0
2042,1.0,2.0
2043,1.0,8.0
2044,3.0,5.0
2045,0.0,4.0
2046,3.0,4.0
2047,1.0,4.0
2048,1.0,4.0
2049,2.0,3.0
2050,1.0,3.0
2051,1.0,11.0
2052,1.0,5.0
2053,1.0,4.0
2054,3.0,3.0
2055,0.0,5.0
2056,0.0,8.0
2057,1.0,3.0
2058,0.0,5.0
2059,2.0,2.0
2060,2.0,2.0
2061,3.0,4.0
2062,2.0,1.0
2063,3.0,3.0
2064,5.0,4.0
2065,0.0,5.0
2066,1.0,3.0
2067,1.0,4.0
2068,2.0,7.0
2069,2.0,5.0
2070,2.0,6.0
2071,1.0,5.0
2072,2.0,4.0
2073,2.0,2.0
2074,1.0,2.0
2075,3.0,4.0
2076,2.0,3.0
2077,3.0,4.0
2078,1.0,4.0
2079,2.0,0.0
2080,2.0,4.0
2081,2.0,4.0
2082,0.0,5.0
2083,2.0,4.0
2084,1.0,3.0
2085,2.0,6.0
2086,3.0,2.0
2087,1.0,7.0
2088,2.0,3.0
2089,0.0,2.0
2090,0.0,5.0
2091,3.0,4.0
2092,1.0,6.0
2093,1.0,4.0
2094,0.0,2.0
2095,2.0,6.0
2096,0.0,5.0
2097,0.0,2.0
2098,1.0,3.0
2099,3.0,6.0
2100,2.0,5.0
