Year,Warm,Cold
2020,1.0,8.0
2021,0.0,2.0
2022,1.0,3.0
2023,0.0,3.0
2024,1.0,0.0
2025,0.0,2.0
2026,2.0,4.0
2027,2.0,6.0
2028,1.0,1.0
2029,1.0,3.0
2030,1.0,1.0
2031,0.0,1.0
2032,2.0,2.0
2033,2.0,4.0
2034,4.0,2.0
2035,3.0,4.0
2036,0.0,2.0
2037,1.0,6.0
2038,3.0,4.0
2039,2.0,1.0
2040,1.0,1.0
2041,3.0,5.0
2042,3.0,6.0
2043,2.0,10.0
2044,4.0,5.0
2045,0.0,4.0
2046,1.0,1.0
2047,2.0,3.0
2048,0.0,5.0
2049,2.0,8.0
2050,0.0,6.0
2051,1.0,3.0
2052,1.0,4.0
2053,2.0,8.0
2054,1.0,4.0
2055,0.0,1.0
2056,3.0,1.0
2057,0.0,7.0
2058,3.0,6.0
2059,1.0,4.0
2060,2.0,3.0
2061,1.0,6.0
2062,0.0,1.0
2063,2.0,3.0
2064,5.0,7.0
2065,0.0,6.0
2066,3.0,6.0
2067,1.0,4.0
2068,3.0,5.0
2069,0.0,3.0
2070,3.0,0.0
2071,0.0,2.0
2072,0.0,4.0
2073,2.0,4.0
2074,0.0,2.0
2075,0.0,2.0
2076,2.0,3.0
2077,1.0,2.0
2078,0.0,7.0
2079,1.0,5.0
2080,0.0,5.0
2081,1.0,6.0
2082,1.0,6.0
2083,0.0,6.0
2084,1.0,2.0
2085,2.0,7.0
2086,2.0,3.0
2087,3.0,4.0
2088,3.0,2.0
2089,2.0,3.0
2090,1.0,4.0
2091,1.0,4.0
2092,3.0,4.0
2093,1.0,4.0
2094,0.0,8.0
2095,0.0,3.0
2096,0.0,5.0
2097,2.0,3.0
2098,1.0,3.0
2099,3.0,4.0
2100,0.0,2.0
