Year,Warm,Cold
2020,5.0,6.0
2021,3.0,3.0
2022,0.0,5.0
2023,0.0,5.0
2024,1.0,3.0
2025,2.0,9.0
2026,2.0,2.0
2027,0.0,4.0
2028,0.0,2.0
2029,1.0,3.0
2030,3.0,2.0
2031,3.0,2.0
2032,2.0,6.0
2033,2.0,4.0
2034,4.0,2.0
2035,0.0,7.0
2036,2.0,2.0
2037,1.0,5.0
2038,0.0,1.0
2039,2.0,1.0
2040,2.0,7.0
2041,0.0,4.0
2042,0.0,5.0
2043,0.0,4.0
2044,1.0,4.0
2045,2.0,3.0
2046,0.0,8.0
2047,2.0,6.0
2048,1.0,9.0
2049,2.0,5.0
2050,2.0,7.0
2051,2.0,4.0
2052,1.0,5.0
2053,3.0,3.0
2054,0.0,3.0
2055,1.0,9.0
2056,1.0,1.0
2057,2.0,5.0
2058,3.0,1.0
2059,0.0,1.0
2060,3.0,3.0
2061,1.0,5.0
2062,0.0,2.0
2063,0.0,6.0
2064,2.0,11.0
2065,1.0,3.0
2066,3.0,2.0
2067,2.0,3.0
2068,0.0,2.0
2069,2.0,2.0
2070,3.0,1.0
2071,1.0,3.0
2072,3.0,9.0
2073,1.0,7.0
2074,1.0,6.0
2075,0.0,3.0
2076,1.0,3.0
2077,1.0,5.0
2078,3.0,5.0
2079,1.0,9.0
2080,1.0,7.0
2081,0.0,0.0
2082,1.0,4.0
2083,2.0,8.0
2084,1.0,4.0
2085,3.0,4.0
2086,0.0,1.0
2087,1.0,9.0
2088,3.0,2.0
2089,1.0,7.0
2090,2.0,2.0
2091,2.0,5.0
2092,1.0,5.0
2093,4.0,7.0
2094,2.0,4.0
2095,1.0,4.0
2096,3.0,2.0
2097,1.0,5.0
2098,1.0,3.0
2099,1.0,6.0
2100,2.0,5.0
