Year,Warm,Cold
2020,2.0,3.0
2021,2.0,3.0
2022,1.0,11.0
2023,1.0,4.0
2024,1.0,5.0
2025,1.0,6.0
2026,3.0,2.0
2027,2.0,6.0
2028,1.0,5.0
2029,1.0,3.0
2030,1.0,3.0
2031,2.0,9.0
2032,1.0,4.0
2033,3.0,3.0
2034,2.0,7.0
2035,2.0,3.0
2036,1.0,3.0
2037,1.0,8.0
2038,1.0,4.0
2039,1.0,4.0
2040,0.0,2.0
2041,1.0,2.0
2042,2.0,10.0
2043,2.0,5.0
2044,1.0,7.0
2045,0.0,3.0
2046,0.0,2.0
2047,2.0,6.0
2048,2.0,2.0
2049,0.0,4.0
2050,1.0,3.0
2051,1.0,3.0
2052,4.0,2.0
2053,1.0,2.0
2054,4.0,3.0
2055,3.0,5.0
2056,2.0,5.0
2057,2.0,4.0
2058,2.0,4.0
2059,2.0,3.0
2060,2.0,7.0
2061,1.0,4.0
2062,1.0,6.0
2063,1.0,2.0
2064,2.0,3.0
2065,3.0,2.0
2066,2.0,5.0
2067,0.0,4.0
2068,3.0,2.0
2069,2.0,5.0
2070,2.0,2.0
2071,1.0,2.0
2072,2.0,4.0
2073,1.0,1.0
2074,1.0,8.0
2075,1.0,1.0
2076,1.0,2.0
2077,1.0,6.0
2078,1.0,2.0
2079,0.0,6.0
2080,1.0,10.0
2081,3.0,3.0
2082,1.0,5.0
2083,0.0,4.0
2084,0.0,5.0
2085,1.0,4.0
2086,0.0,3.0
2087,2.0,9.0
2088,1.0,3.0
2089,2.0,4.0
2090,0.0,3.0
2091,0.0,2.0
2092,1.0,3.0
2093,2.0,6.0
2094,2.0,3.0
2095,1.0,4.0
2096,2.0,1.0
2097,0.0,3.0
2098,1.0,4.0
2099,1.0,8.0
2100,4.0,6.0
