Year,Warm,Cold
2020,1.0,1.0
2021,0.0,1.0
2022,4.0,1.0
2023,2.0,8.0
2024,3.0,5.0
2025,1.0,4.0
2026,2.0,5.0
2027,0.0,4.0
2028,1.0,4.0
2029,1.0,3.0
2030,3.0,5.0
2031,7.0,0.0
2032,1.0,3.0
2033,0.0,2.0
2034,1.0,2.0
2035,1.0,4.0
2036,1.0,8.0
2037,2.0,4.0
2038,1.0,6.0
2039,3.0,4.0
2040,3.0,2.0
2041,0.0,2.0
2042,1.0,6.0
2043,1.0,5.0
2044,0.0,2.0
2045,1.0,3.0
2046,1.0,5.0
2047,4.0,5.0
2048,2.0,4.0
2049,0.0,5.0
2050,1.0,1.0
2051,0.0,3.0
2052,0.0,2.0
2053,0.0,6.0
2054,0.0,3.0
2055,1.0,4.0
2056,4.0,5.0
2057,0.0,2.0
2058,2.0,1.0
2059,1.0,5.0
2060,1.0,3.0
2061,2.0,4.0
2062,0.0,2.0
2063,2.0,3.0
2064,0.0,4.0
2065,2.0,2.0
2066,3.0,5.0
2067,1.0,8.0
2068,0.0,4.0
2069,1.0,4.0
2070,0.0,6.0
2071,2.0,2.0
2072,2.0,7.0
2073,3.0,2.0
2074,3.0,2.0
2075,3.0,5.0
2076,2.0,3.0
2077,0.0,5.0
2078,1.0,6.0
2079,2.0,7.0
2080,0.0,4.0
2081,2.0,12.0
2082,1.0,4.0
2083,2.0,2.0
2084,2.0,3.0
2085,0.0,5.0
2086,2.0,3.0
2087,1.0,4.0
2088,4.0,3.0
2089,1.0,3.0
2090,4.0,3.0
2091,2.0,1.0
2092,2.0,2.0
2093,3.0,4.0
2094,4.0,4.0
2095,1.0,2.0
2096,2.0,1.0
2097,0.0,4.0
2098,3.0,5.0
2099,2.0,3.0
2100,2.0,1.0
