Year,Warm,Cold
2020,0.0,7.0
2021,0.0,6.0
2022,1.0,6.0
2023,2.0,6.0
2024,3.0,6.0
2025,4.0,5.0
2026,0.0,6.0
2027,1.0,2.0
2028,1.0,7.0
2029,2.0,1.0
2030,0.0,2.0
2031,2.0,4.0
2032,1.0,7.0
2033,0.0,4.0
2034,1.0,4.0
2035,2.0,5.0
2036,2.0,4.0
2037,2.0,3.0
2038,1.0,2.0
2039,1.0,3.0
2040,1.0,2.0
2041,0.0,5.0
2042,2.0,5.0
2043,3.0,3.0
2044,4.0,3.0
2045,1.0,2.0
2046,1.0,4.0
2047,1.0,1.0
2048,3.0,1.0
2049,0.0,3.0
2050,3.0,2.0
2051,4.0,2.0
2052,1.0,4.0
2053,4.0,9.0
2054,2.0,7.0
2055,1.0,5.0
2056,2.0,8.0
2057,2.0,6.0
2058,1.0,7.0
2059,1.0,9.0
2060,2.0,5.0
2061,1.0,5.0
2062,2.0,3.0
2063,1.0,1.0
2064,2.0,4.0
2065,0.0,3.0
2066,1.0,1.0
2067,2.0,3.0
2068,0.0,4.0
2069,0.0,8.0
2070,2.0,4.0
2071,3.0,6.0
2072,0.0,5.0
2073,2.0,0.0
2074,1.0,2.0
2075,4.0,4.0
2076,0.0,9.0
2077,3.0,3.0
2078,1.0,6.0
2079,3.0,10.0
2080,3.0,1.0
2081,1.0,0.0
2082,3.0,3.0
2083,2.0,3.0
2084,1.0,2.0
2085,2.0,5.0
2086,2.0,7.0
2087,3.0,5.0
2088,2.0,5.0
2089,1.0,2.0
2090,1.0,8.0
2091,1.0,3.0
2092,1.0,4.0
2093,0.0,5.0
2094,0.0,4.0
2095,1.0,3.0
2096,1.0,3.0
2097,3.0,2.0
2098,3.0,2.0
2099,3.0,5.0
2100,1.0,5.0
