Year,Warm,Cold
2020,1.0,2.0
2021,0.0,4.0
2022,1.0,3.0
2023,1.0,3.0
2024,3.0,3.0
2025,1.0,2.0
2026,0.0,2.0
2027,2.0,5.0
2028,1.0,6.0
2029,0.0,3.0
2030,1.0,3.0
2031,2.0,3.0
2032,1.0,5.0
2033,2.0,4.0
2034,0.0,3.0
2035,2.0,4.0
2036,0.0,4.0
2037,0.0,2.0
2038,3.0,4.0
2039,0.0,4.0
2040,1.0,5.0
2041,3.0,4.0
2042,1.0,1.0
2043,3.0,3.0
2044,0.0,3.0
2045,1.0,2.0
2046,0.0,1.0
2047,1.0,2.0
2048,3.0,4.0
2049,1.0,4.0
2050,1.0,3.0
2051,2.0,0.0
2052,1.0,3.0
2053,1.0,9.0
2054,3.0,5.0
2055,3.0,2.0
2056,3.0,2.0
2057,2.0,1.0
2058,1.0,3.0
2059,2.0,3.0
2060,2.0,4.0
2061,1.0,5.0
2062,1.0,3.0
2063,1.0,4.0
2064,1.0,3.0
2065,0.0,0.0
2066,0.0,2.0
2067,3.0,4.0
2068,1.0,4.0
2069,3.0,7.0
2070,2.0,4.0
2071,1.0,3.0
2072,1.0,3.0
2073,0.0,4.0
2074,2.0,1.0
2075,2.0,5.0
2076,2.0,1.0
2077,3.0,4.0
2078,0.0,3.0
2079,1.0,6.0
2080,3.0,3.0
2081,3.0,4.0
2082,1.0,3.0
2083,3.0,4.0
2084,2.0,7.0
2085,2.0,4.0
2086,0.0,3.0
2087,2.0,10.0
2088,3.0,2.0
2089,3.0,5.0
2090,3.0,4.0
2091,1.0,4.0
2092,2.0,2.0
2093,3.0,3.0
2094,1.0,5.0
2095,1.0,10.0
2096,1.0,1.0
2097,2.0,3.0
2098,2.0,5.0
2099,0.0,7.0
2100,1.0,6.0
