Year,Warm,Cold
2020,2.0,4.0
2021,0.0,4.0
2022,0.0,4.0
2023,2.0,4.0
2024,2.0,4.0
2025,2.0,6.0
2026,0.0,7.0
2027,1.0,4.0
2028,1.0,9.0
2029,0.0,5.0
2030,2.0,5.0
2031,3.0,1.0
2032,1.0,3.0
2033,0.0,7.0
2034,4.0,2.0
2035,3.0,4.0
2036,2.0,3.0
2037,2.0,5.0
2038,4.0,2.0
2039,1.0,4.0
2040,1.0,5.0
2041,1.0,2.0
2042,2.0,3.0
2043,2.0,7.0
2044,3.0,4.0
2045,1.0,3.0
2046,1.0,8.0
2047,1.0,6.0
2048,2.0,5.0
2049,1.0,6.0
2050,4.0,5.0
2051,1.0,1.0
2052,2.0,7.0
2053,0.0,7.0
2054,0.0,9.0
2055,4.0,6.0
2056,5.0,11.0
2057,1.0,3.0
2058,1.0,9.0
2059,0.0,8.0
2060,2.0,6.0
2061,1.0,5.0
2062,2.0,4.0
2063,1.0,2.0
2064,1.0,5.0
2065,0.0,2.0
2066,1.0,5.0
2067,3.0,4.0
2068,1.0,6.0
2069,2.0,6.0
2070,3.0,4.0
2071,3.0,6.0
2072,2.0,2.0
2073,1.0,2.0
2074,2.0,1.0
2075,2.0,0.0
2076,0.0,4.0
2077,1.0,5.0
2078,0.0,4.0
2079,1.0,2.0
2080,1.0,7.0
2081,0.0,1.0
2082,1.0,2.0
2083,0.0,5.0
2084,2.0,8.0
2085,1.0,3.0
2086,0.0,2.0
2087,1.0,6.0
2088,1.0,6.0
2089,0.0,7.0
2090,3.0,2.0
2091,4.0,4.0
2092,1.0,1.0
2093,1.0,3.0
2094,5.0,2.0
2095,3.0,1.0
2096,4.0,3.0
2097,1.0,4.0
2098,2.0,4.0
2099,3.0,2.0
2100,0.0,4.0
