Year,Warm,Cold
2020,2.0,5.0
2021,1.0,4.0
2022,2.0,6.0
2023,2.0,1.0
2024,0.0,6.0
2025,3.0,3.0
2026,3.0,0.0
2027,2.0,2.0
2028,2.0,3.0
2029,2.0,5.0
2030,0.0,3.0
2031,2.0,3.0
2032,3.0,4.0
2033,1.0,2.0
2034,1.0,7.0
2035,1.0,3.0
2036,1.0,8.0
2037,0.0,2.0
2038,3.0,4.0
2039,0.0,1.0
2040,0.0,3.0
2041,1.0,2.0
2042,2.0,3.0
2043,0.0,5.0
2044,0.0,3.0
2045,1.0,4.0
2046,1.0,1.0
2047,1.0,3.0
2048,1.0,3.0
2049,1.0,5.0
2050,0.0,6.0
2051,2.0,3.0
2052,0.0,4.0
2053,2.0,1.0
2054,2.0,7.0
2055,3.0,2.0
2056,0.0,4.0
2057,1.0,8.0
2058,1.0,3.0
2059,1.0,5.0
2060,3.0,8.0
2061,3.0,8.0
2062,0.0,2.0
2063,2.0,5.0
2064,1.0,2.0
2065,1.0,3.0
2066,3.0,3.0
2067,1.0,2.0
2068,2.0,3.0
2069,2.0,9.0
2070,4.0,3.0
2071,5.0,5.0
2072,0.0,3.0
2073,2.0,1.0
2074,2.0,4.0
2075,2.0,4.0
2076,4.0,4.0
2077,1.0,3.0
2078,6.0,4.0
2079,2.0,6.0
2080,0.0,2.0
2081,1.0,4.0
2082,2.0,3.0
2083,4.0,2.0
2084,4.0,3.0
2085,0.0,6.0
2086,3.0,5.0
2087,4.0,3.0
2088,5.0,2.0
2089,1.0,2.0
2090,2.0,3.0
2091,2.0,3.0
2092,2.0,3.0
2093,0.0,4.0
2094,0.0,2.0
2095,2.0,3.0
2096,1.0,5.0
2097,0.0,6.0
2098,0.0,4.0
2099,3.0,5.0
2100,3.0,6.0
