Year,Warm,Cold
2020,2.0,5.0
2021,0.0,5.0
2022,1.0,3.0
2023,0.0,4.0
2024,2.0,2.0
2025,0.0,4.0
2026,0.0,4.0
2027,1.0,5.0
2028,2.0,1.0
2029,1.0,1.0
2030,6.0,2.0
2031,0.0,1.0
2032,2.0,3.0
2033,2.0,2.0
2034,0.0,5.0
2035,3.0,2.0
2036,1.0,3.0
2037,1.0,3.0
2038,1.0,7.0
2039,0.0,4.0
2040,0.0,6.0
2041,2.0,5.0
2042,1.0,4.0
2043,1.0,9.0
2044,1.0,3.0
2045,0.0,2.0
2046,3.0,1.0
2047,1.0,4.0
2048,0.0,3.0
2049,0.0,3.0
2050,3.0,2.0
2051,4.0,6.0
2052,2.0,7.0
2053,2.0,3.0
2054,2.0,4.0
2055,2.0,2.0
2056,4.0,2.0
2057,0.0,6.0
2058,3.0,6.0
2059,3.0,2.0
2060,1.0,4.0
2061,2.0,7.0
2062,2.0,5.0
2063,2.0,8.0
2064,3.0,6.0
2065,2.0,2.0
2066,2.0,3.0
2067,3.0,2.0
2068,0.0,3.0
2069,1.0,1.0
2070,0.0,3.0
2071,2.0,2.0
2072,1.0,4.0
2073,2.0,4.0
2074,0.0,2.0
2075,1.0,3.0
2076,2.0,3.0
2077,1.0,4.0
2078,1.0,5.0
2079,2.0,2.0
2080,3.0,6.0
2081,0.0,9.0
2082,0.0,4.0
2083,1.0,5.0
2084,0.0,2.0
2085,0.0,4.0
2086,0.0,3.0
2087,2.0,3.0
2088,0.0,2.0
2089,3.0,5.0
2090,0.0,5.0
2091,4.0,0.0
2092,0.0,7.0
2093,2.0,5.0
2094,0.0,0.0
2095,1.0,4.0
2096,1.0,3.0
2097,5.0,5.0
2098,1.0,6.0
2099,1.0,5.0
2100,3.0,5.0
