Year,Warm,Cold
2020,0.0,4.0
2021,2.0,5.0
2022,2.0,3.0
2023,0.0,2.0
2024,2.0,4.0
2025,0.0,7.0
2026,0.0,3.0
2027,1.0,4.0
2028,1.0,6.0
2029,3.0,0.0
2030,1.0,2.0
2031,1.0,2.0
2032,1.0,4.0
2033,0.0,2.0
2034,0.0,2.0
2035,5.0,6.0
2036,0.0,7.0
2037,1.0,4.0
2038,5.0,3.0
2039,1.0,6.0
2040,1.0,5.0
2041,0.0,3.0
2042,2.0,2.0
2043,0.0,4.0
2044,3.0,5.0
2045,2.0,5.0
2046,1.0,3.0
2047,2.0,4.0
2048,2.0,1.0
2049,2.0,6.0
2050,2.0,2.0
2051,0.0,5.0
2052,0.0,6.0
2053,1.0,1.0
2054,4.0,10.0
2055,1.0,2.0
2056,1.0,0.0
2057,0.0,10.0
2058,0.0,3.0
2059,1.0,3.0
2060,2.0,8.0
2061,2.0,7.0
2062,0.0,2.0
2063,0.0,7.0
2064,3.0,6.0
2065,2.0,2.0
2066,0.0,8.0
2067,1.0,7.0
2068,1.0,6.0
2069,4.0,2.0
2070,1.0,5.0
2071,0.0,3.0
2072,1.0,2.0
2073,2.0,4.0
2074,2.0,1.0
2075,1.0,5.0
2076,0.0,5.0
2077,2.0,5.0
2078,0.0,7.0
2079,3.0,3.0
2080,0.0,7.0
2081,1.0,2.0
2082,0.0,4.0
2083,1.0,1.0
2084,0.0,5.0
2085,0.0,5.0
2086,0.0,4.0
2087,1.0,7.0
2088,0.0,5.0
2089,4.0,1.0
2090,2.0,7.0
2091,0.0,3.0
2092,2.0,4.0
2093,0.0,4.0
2094,2.0,5.0
2095,1.0,5.0
2096,1.0,6.0
2097,1.0,5.0
2098,4.0,3.0
2099,0.0,4.0
2100,0.0,6.0
