Year,Warm,Cold
2020,1.0,2.0
2021,1.0,2.0
2022,4.0,5.0
2023,1.0,4.0
2024,0.0,7.0
2025,1.0,6.0
2026,0.0,7.0
2027,2.0,2.0
2028,3.0,3.0
2029,2.0,3.0
2030,2.0,5.0
2031,1.0,5.0
2032,4.0,1.0
2033,3.0,7.0
2034,1.0,3.0
2035,3.0,3.0
2036,2.0,5.0
2037,2.0,4.0
2038,3.0,5.0
2039,1.0,6.0
2040,0.0,5.0
2041,1.0,2.0
2042,3.0,5.0
2043,0.0,9.0
2044,1.0,6.0
2045,0.0,4.0
2046,3.0,2.0
2047,2.0,3.0
2048,0.0,2.0
2049,0.0,4.0
2050,1.0,6.0
2051,3.0,2.0
2052,0.0,2.0
2053,1.0,5.0
2054,0.0,2.0
2055,2.0,2.0
2056,3.0,4.0
2057,2.0,2.0
2058,2.0,1.0
2059,2.0,3.0
2060,4.0,7.0
2061,1.0,6.0
2062,1.0,3.0
2063,1.0,6.0
2064,0.0,7.0
2065,2.0,6.0
2066,1.0,2.0
2067,4.0,3.0
2068,0.0,3.0
2069,2.0,7.0
2070,1.0,6.0
2071,2.0,2.0
2072,1.0,4.0
2073,3.0,1.0
2074,4.0,2.0
2075,1.0,2.0
2076,1.0,4.0
2077,2.0,4.0
2078,0.0,4.0
2079,4.0,3.0
2080,1.0,4.0
2081,1.0,2.0
2082,3.0,3.0
2083,2.0,6.0
2084,2.0,5.0
2085,3.0,4.0
2086,2.0,4.0
2087,3.0,3.0
2088,0.0,2.0
2089,0.0,6.0
2090,4.0,6.0
2091,1.0,3.0
2092,0.0,4.0
2093,0.0,3.0
2094,1.0,1.0
2095,2.0,2.0
2096,3.0,1.0
2097,1.0,5.0
2098,1.0,4.0
2099,3.0,7.0
2100,3.0,6.0
