Year,Warm,Cold
2020,1.0,0.0
2021,0.0,5.0
2022,0.0,5.0
2023,0.0,5.0
2024,4.0,8.0
2025,1.0,4.0
2026,1.0,2.0
2027,3.0,4.0
2028,0.0,6.0
2029,0.0,6.0
2030,1.0,6.0
2031,0.0,7.0
2032,1.0,3.0
2033,2.0,5.0
2034,2.0,5.0
2035,1.0,3.0
2036,0.0,5.0
2037,1.0,4.0
2038,2.0,3.0
2039,1.0,4.0
2040,0.0,7.0
2041,3.0,7.0
2042,1.0,6.0
2043,0.0,4.0
2044,3.0,5.0
2045,2.0,2.0
2046,0.0,4.0
2047,1.0,2.0
2048,1.0,1.0
2049,4.0,4.0
2050,2.0,2.0
2051,4.0,2.0
2052,1.0,4.0
2053,1.0,3.0
2054,0.0,3.0
2055,2.0,3.0
2056,4.0,6.0
2057,1.0,5.0
2058,0.0,9.0
2059,1.0,1.0
2060,0.0,7.0
2061,1.0,5.0
2062,3.0,6.0
2063,1.0,2.0
2064,1.0,6.0
2065,1.0,3.0
2066,1.0,6.0
2067,1.0,5.0
2068,0.0,3.0
2069,0.0,7.0
2070,1.0,3.0
2071,0.0,5.0
2072,0.0,11.0
2073,1.0,3.0
2074,0.0,1.0
2075,0.0,2.0
2076,3.0,4.0
2077,2.0,4.0
2078,0.0,3.0
2079,2.0,8.0
2080,2.0,4.0
2081,1.0,5.0
2082,1.0,3.0
2083,0.0,7.0
2084,2.0,4.0
2085,1.0,3.0
2086,2.0,2.0
2087,0.0,8.0
2088,2.0,3.0
2089,2.0,4.0
2090,0.0,5.0
2091,1.0,4.0
2092,3.0,1.0
2093,3.0,5.0
2094,2.0,1.0
2095,1.0,4.0
2096,1.0,3.0
2097,1.0,2.0
2098,0.0,3.0
2099,2.0,5.0
2100,0.0,7.0
