Year,Warm,Cold
2020,0.0,4.0
2021,2.0,5.0
2022,1.0,1.0
2023,1.0,5.0
2024,1.0,4.0
2025,2.0,4.0
2026,4.0,3.0
2027,2.0,7.0
2028,0.0,2.0
2029,4.0,1.0
2030,1.0,4.0
2031,0.0,3.0
2032,1.0,5.0
2033,0.0,6.0
2034,1.0,2.0
2035,2.0,8.0
2036,3.0,2.0
2037,2.0,5.0
2038,3.0,4.0
2039,2.0,4.0
2040,3.0,6.0
2041,1.0,5.0
2042,1.0,2.0
2043,2.0,5.0
2044,0.0,10.0
2045,3.0,3.0
2046,1.0,4.0
2047,0.0,5.0
2048,2.0,2.0
2049,0.0,2.0
2050,2.0,7.0
2051,0.0,3.0
2052,2.0,7.0
2053,0.0,4.0
2054,2.0,3.0
2055,0.0,3.0
2056,2.0,4.0
2057,2.0,8.0
2058,2.0,4.0
2059,2.0,6.0
2060,1.0,8.0
2061,1.0,1.0
2062,0.0,1.0
2063,4.0,3.0
2064,3.0,4.0
2065,1.0,3.0
2066,1.0,5.0
2067,3.0,3.0
2068,0.0,5.0
2069,0.0,4.0
2070,2.0,5.0
2071,3.0,4.0
2072,1.0,8.0
2073,0.0,4.0
2074,2.0,1.0
2075,1.0,6.0
2076,1.0,2.0
2077,0.0,6.0
2078,3.0,6.0
2079,1.0,5.0
2080,1.0,2.0
2081,0.0,2.0
2082,2.0,2.0
2083,2.0,1.0
2084,0.0,6.0
2085,0.0,3.0
2086,1.0,3.0
2087,1.0,7.0
2088,0.0,3.0
2089,3.0,5.0
2090,2.0,5.0
2091,1.0,5.0
2092,2.0,5.0
2093,5.0,3.0
2094,3.0,3.0
2095,0.0,3.0
2096,4.0,2.0
2097,1.0,4.0
2098,1.0,7.0
2099,0.0,2.0
2100,1.0,5.0
