Year,Warm,Cold
2020,1.0,4.0
2021,1.0,2.0
2022,2.0,4.0
2023,3.0,9.0
2024,1.0,1.0
2025,5.0,3.0
2026,1.0,1.0
2027,0.0,2.0
2028,0.0,4.0
2029,1.0,6.0
2030,2.0,6.0
2031,1.0,6.0
2032,2.0,4.0
2033,3.0,4.0
2034,3.0,3.0
2035,3.0,3.0
2036,1.0,1.0
2037,1.0,5.0
2038,2.0,1.0
2039,1.0,5.0
2040,1.0,8.0
2041,0.0,5.0
2042,0.0,5.0
2043,1.0,5.0
2044,2.0,7.0
2045,2.0,4.0
2046,2.0,1.0
2047,3.0,1.0
2048,2.0,1.0
2049,3.0,3.0
2050,3.0,6.0
2051,1.0,2.0
2052,0.0,4.0
2053,2.0,2.0
2054,0.0,3.0
2055,1.0,5.0
2056,3.0,8.0
2057,1.0,4.0
2058,3.0,4.0
2059,3.0,1.0
2060,1.0,5.0
2061,0.0,4.0
2062,1.0,3.0
2063,4.0,4.0
2064,2.0,6.0
2065,0.0,5.0
2066,0.0,4.0
2067,0.0,2.0
2068,1.0,3.0
2069,2.0,1.0
2070,3.0,6.0
2071,2.0,1.0
2072,1.0,2.0
2073,1.0,5.0
2074,4.0,5.0
2075,2.0,4.0
2076,0.0,5.0
2077,1.0,5.0
2078,0.0,1.0
2079,1.0,3.0
2080,2.0,2.0
2081,3.0,3.0
2082,1.0,5.0
2083,4.0,3.0
2084,0.0,5.0
2085,1.0,1.0
2086,2.0,4.0
2087,1.0,5.0
2088,3.0,4.0
2089,3.0,4.0
2090,2.0,2.0
2091,1.0,7.0
2092,1.0,5.0
2093,0.0,6.0
2094,1.0,4.0
2095,2.0,3.0
2096,1.0,3.0
2097,2.0,2.0
2098,2.0,7.0
2099,1.0,6.0
2100,1.0,8.0
