Year,Warm,Cold
2020,0.0,4.0
2021,2.0,4.0
2022,1.0,3.0
2023,1.0,3.0
2024,0.0,2.0
2025,1.0,2.0
2026,1.0,4.0
2027,2.0,2.0
2028,2.0,2.0
2029,1.0,9.0
2030,1.0,3.0
2031,3.0,3.0
2032,0.0,4.0
2033,0.0,2.0
2034,2.0,3.0
2035,0.0,4.0
2036,2.0,6.0
2037,2.0,5.0
2038,1.0,8.0
2039,2.0,5.0
2040,2.0,1.0
2041,0.0,1.0
2042,4.0,3.0
2043,1.0,1.0
2044,2.0,5.0
2045,2.0,5.0
2046,1.0,4.0
2047,2.0,2.0
2048,0.0,4.0
2049,2.0,5.0
2050,1.0,0.0
2051,2.0,4.0
2052,1.0,7.0
2053,1.0,8.0
2054,1.0,2.0
2055,3.0,5.0
2056,2.0,4.0
2057,3.0,5.0
2058,1.0,7.0
2059,5.0,4.0
2060,1.0,3.0
2061,0.0,6.0
2062,3.0,2.0
2063,2.0,3.0
2064,2.0,4.0
2065,1.0,3.0
2066,1.0,7.0
2067,3.0,4.0
2068,2.0,6.0
2069,1.0,6.0
2070,0.0,2.0
2071,1.0,4.0
2072,0.0,3.0
2073,0.0,2.0
2074,0.0,6.0
2075,2.0,6.0
2076,1.0,4.0
2077,3.0,6.0
2078,2.0,3.0
2079,4.0,2.0
2080,2.0,5.0
2081,4.0,3.0
2082,0.0,2.0
2083,0.0,6.0
2084,3.0,2.0
2085,2.0,4.0
2086,2.0,5.0
2087,3.0,2.0
2088,0.0,1.0
2089,4.0,4.0
2090,3.0,4.0
2091,2.0,4.0
2092,3.0,1.0
2093,0.0,6.0
2094,1.0,6.0
2095,2.0,1.0
2096,2.0,9.0
2097,1.0,5.0
2098,4.0,6.0
2099,0.0,4.0
2100,1.0,2.0
