Year,Warm,Cold
2020,0.0,1.0
2021,1.0,4.0
2022,2.0,4.0
2023,1.0,5.0
2024,4.0,6.0
2025,3.0,8.0
2026,1.0,4.0
2027,0.0,10.0
2028,1.0,2.0
2029,0.0,1.0
2030,1.0,4.0
2031,3.0,7.0
2032,1.0,1.0
2033,3.0,4.0
2034,1.0,4.0
2035,1.0,3.0
2036,4.0,5.0
2037,4.0,3.0
2038,3.0,2.0
2039,0.0,2.0
2040,1.0,4.0
2041,3.0,3.0
2042,1.0,3.0
2043,0.0,3.0
2044,0.0,7.0
2045,0.0,5.0
2046,1.0,4.0
2047,2.0,2.0
2048,0.0,6.0
2049,1.0,6.0
2050,1.0,10.0
2051,5.0,4.0
2052,2.0,3.0
2053,2.0,4.0
2054,0.0,6.0
2055,0.0,5.0
2056,2.0,0.0
2057,4.0,3.0
2058,0.0,5.0
2059,2.0,0.0
2060,2.0,2.0
2061,1.0,1.0
2062,1.0,4.0
2063,2.0,3.0
2064,2.0,0.0
2065,2.0,5.0
2066,1.0,2.0
2067,1.0,5.0
2068,2.0,4.0
2069,1.0,1.0
2070,1.0,5.0
2071,2.0,1.0
2072,3.0,2.0
2073,2.0,4.0
2074,0.0,5.0
2075,2.0,3.0
2076,1.0,7.0
2077,1.0,6.0
2078,1.0,5.0
2079,2.0,0.0
2080,1.0,1.0
2081,1.0,4.0
2082,1.0,4.0
2083,2.0,6.0
2084,0.0,1.0
2085,4.0,2.0
2086,3.0,3.0
2087,0.0,3.0
2088,1.0,4.0
2089,1.0,6.0
2090,0.0,3.0
2091,1.0,5.0
2092,2.0,4.0
2093,3.0,4.0
2094,0.0,3.0
2095,1.0,5.0
2096,2.0,2.0
2097,2.0,4.0
2098,2.0,5.0
2099,1.0,4.0
2100,0.0,4.0
