Year,Warm,Cold
2020,0.0,3.0
2021,2.0,6.0
2022,0.0,4.0
2023,4.0,7.0
2024,0.0,2.0
2025,2.0,3.0
2026,3.0,2.0
2027,1.0,4.0
2028,0.0,3.0
2029,2.0,0.0
2030,2.0,2.0
2031,1.0,4.0
2032,1.0,4.0
2033,0.0,8.0
2034,1.0,3.0
2035,0.0,9.0
2036,1.0,8.0
2037,1.0,6.0
2038,4.0,3.0
2039,5.0,8.0
2040,0.0,6.0
2041,3.0,3.0
2042,1.0,4.0
2043,1.0,3.0
2044,3.0,3.0
2045,4.0,3.0
2046,0.0,3.0
2047,0.0,5.0
2048,1.0,3.0
2049,1.0,5.0
2050,2.0,4.0
2051,1.0,5.0
2052,1.0,4.0
2053,0.0,2.0
2054,2.0,4.0
2055,1.0,2.0
2056,5.0,5.0
2057,1.0,4.0
2058,0.0,2.0
2059,3.0,3.0
2060,1.0,4.0
2061,0.0,3.0
2062,1.0,7.0
2063,2.0,5.0
2064,3.0,7.0
2065,1.0,11.0
2066,1.0,1.0
2067,0.0,1.0
2068,0.0,4.0
2069,0.0,4.0
2070,3.0,6.0
2071,1.0,2.0
2072,0.0,5.0
2073,1.0,0.0
2074,2.0,1.0
2075,1.0,0.0
2076,0.0,1.0
2077,3.0,6.0
2078,2.0,3.0
2079,1.0,5.0
2080,1.0,1.0
2081,3.0,4.0
2082,0.0,4.0
2083,4.0,4.0
2084,1.0,0.0
2085,2.0,4.0
2086,4.0,2.0
2087,0.0,3.0
2088,2.0,6.0
2089,0.0,1.0
2090,1.0,4.0
2091,1.0,3.0
2092,1.0,3.0
2093,2.0,3.0
2094,0.0,7.0
2095,2.0,3.0
2096,0.0,6.0
2097,3.0,2.0
2098,2.0,1.0
2099,0.0,7.0
2100,0.0,3.0
