Year,Warm,Cold
2020,2.0,4.0
2021,1.0,6.0
2022,3.0,5.0
2023,1.0,3.0
2024,2.0,2.0
2025,1.0,7.0
2026,0.0,2.0
2027,0.0,6.0
2028,4.0,2.0
2029,1.0,6.0
2030,2.0,2.0
2031,1.0,1.0
2032,4.0,3.0
2033,1.0,2.0
2034,3.0,4.0
2035,1.0,0.0
2036,1.0,2.0
2037,2.0,5.0
2038,2.0,6.0
2039,2.0,5.0
2040,1.0,1.0
2041,2.0,3.0
2042,1.0,3.0
2043,2.0,6.0
2044,1.0,2.0
2045,2.0,6.0
2046,0.0,6.0
2047,1.0,3.0
2048,0.0,4.0
2049,2.0,3.0
2050,1.0,3.0
2051,0.0,8.0
2052,3.0,1.0
2053,1.0,4.0
2054,4.0,6.0
2055,2.0,6.0
2056,2.0,4.0
2057,2.0,1.0
2058,0.0,6.0
2059,2.0,2.0
2060,4.0,3.0
2061,2.0,4.0
2062,2.0,3.0
2063,1.0,4.0
2064,2.0,2.0
2065,0.0,2.0
2066,0.0,2.0
2067,2.0,4.0
2068,5.0,5.0
2069,0.0,5.0
2070,0.0,4.0
2071,1.0,2.0
2072,1.0,5.0
2073,1.0,6.0
2074,3.0,6.0
2075,0.0,6.0
2076,1.0,6.0
2077,3.0,5.0
2078,1.0,2.0
2079,1.0,1.0
2080,3.0,4.0
2081,2.0,4.0
2082,0.0,3.0
2083,1.0,3.0
2084,1.0,2.0
2085,2.0,1.0
2086,0.0,4.0
2087,0.0,2.0
2088,1.0,4.0
2089,3.0,2.0
2090,0.0,4.0
2091,4.0,1.0
2092,4.0,5.0
2093,3.0,2.0
2094,0.0,1.0
2095,1.0,2.0
2096,2.0,6.0
2097,1.0,4.0
2098,0.0,5.0
2099,0.0,9.0
2100,4.0,6.0
