Year,Warm,Cold
2020,1.0,2.0
2021,4.0,4.0
2022,2.0,7.0
2023,2.0,5.0
2024,1.0,2.0
2025,3.0,7.0
2026,0.0,4.0
2027,1.0,5.0
2028,3.0,2.0
2029,0.0,2.0
2030,1.0,6.0
2031,1.0,3.0
2032,0.0,5.0
2033,2.0,3.0
2034,2.0,5.0
2035,1.0,4.0
2036,2.0,10.0
2037,3.0,3.0
2038,1.0,4.0
2039,0.0,2.0
2040,0.0,3.0
2041,0.0,5.0
2042,2.0,4.0
2043,2.0,7.0
2044,2.0,4.0
2045,2.0,3.0
2046,0.0,5.0
2047,0.0,4.0
2048,2.0,5.0
2049,2.0,4.0
2050,0.0,0.0
2051,2.0,4.0
2052,0.0,1.0
2053,1.0,6.0
2054,3.0,5.0
2055,0.0,2.0
2056,0.0,3.0
2057,5.0,6.0
2058,1.0,3.0
2059,0.0,5.0
2060,0.0,7.0
2061,1.0,6.0
2062,0.0,1.0
2063,0.0,5.0
2064,0.0,2.0
2065,2.0,4.0
2066,0.0,4.0
2067,6.0,2.0
2068,0.0,5.0
2069,4.0,6.0
2070,2.0,4.0
2071,2.0,3.0
2072,0.0,4.0
2073,1.0,1.0
2074,2.0,3.0
2075,3.0,8.0
2076,1.0,6.0
2077,0.0,3.0
2078,0.0,7.0
2079,1.0,3.0
2080,1.0,4.0
2081,0.0,3.0
2082,1.0,3.0
2083,1.0,5.0
2084,4.0,5.0
2085,0.0,5.0
2086,1.0,4.0
2087,4.0,3.0
2088,4.0,2.0
2089,1.0,3.0
2090,2.0,6.0
2091,5.0,2.0
2092,1.0,8.0
2093,3.0,5.0
2094,2.0,3.0
2095,1.0,1.0
2096,0.0,4.0
2097,1.0,3.0
2098,0.0,4.0
2099,2.0,2.0
2100,2.0,2.0
