Year,Warm,Cold
2020,0.0,6.0
2021,4.0,5.0
2022,1.0,3.0
2023,1.0,3.0
2024,2.0,1.0
2025,1.0,3.0
2026,2.0,4.0
2027,3.0,9.0
2028,0.0,2.0
2029,2.0,7.0
2030,0.0,3.0
2031,0.0,3.0
2032,3.0,4.0
2033,3.0,2.0
2034,2.0,6.0
2035,4.0,5.0
2036,1.0,1.0
2037,2.0,4.0
2038,2.0,3.0
2039,1.0,3.0
2040,1.0,3.0
2041,2.0,6.0
2042,4.0,5.0
2043,2.0,2.0
2044,0.0,7.0
2045,3.0,5.0
2046,1.0,7.0
2047,2.0,5.0
2048,2.0,5.0
2049,1.0,7.0
2050,3.0,6.0
2051,1.0,5.0
2052,2.0,7.0
2053,1.0,3.0
2054,1.0,5.0
2055,4.0,3.0
2056,0.0,2.0
2057,3.0,4.0
2058,2.0,3.0
2059,0.0,5.0
2060,0.0,2.0
2061,1.0,4.0
2062,2.0,2.0
2063,2.0,4.0
2064,4.0,2.0
2065,1.0,2.0
2066,1.0,4.0
2067,4.0,4.0
2068,4.0,7.0
2069,2.0,2.0
2070,1.0,7.0
2071,1.0,4.0
2072,2.0,4.0
2073,1.0,3.0
2074,1.0,2.0
2075,3.0,5.0
2076,1.0,9.0
2077,2.0,4.0
2078,2.0,2.0
2079,0.0,3.0
2080,3.0,3.0
2081,2.0,2.0
2082,1.0,4.0
2083,1.0,2.0
2084,2.0,3.0
2085,3.0,2.0
2086,0.0,3.0
2087,2.0,7.0
2088,0.0,3.0
2089,1.0,5.0
2090,3.0,4.0
2091,3.0,4.0
2092,3.0,3.0
2093,3.0,3.0
2094,2.0,3.0
2095,0.0,3.0
2096,2.0,5.0
2097,2.0,5.0
2098,2.0,6.0
2099,1.0,2.0
2100,1.0,4.0
