Year,Warm,Cold
2020,2.0,3.0
2021,1.0,6.0
2022,0.0,7.0
2023,2.0,4.0
2024,2.0,3.0
2025,0.0,2.0
2026,3.0,1.0
2027,2.0,4.0
2028,2.0,4.0
2029,1.0,4.0
2030,4.0,3.0
2031,1.0,5.0
2032,0.0,5.0
2033,2.0,5.0
2034,1.0,7.0
2035,3.0,4.0
2036,0.0,8.0
2037,2.0,2.0
2038,3.0,3.0
2039,2.0,3.0
2040,1.0,3.0
2041,2.0,6.0
2042,3.0,4.0
2043,0.0,3.0
2044,1.0,5.0
2045,1.0,7.0
2046,2.0,3.0
2047,1.0,2.0
2048,0.0,3.0
2049,2.0,2.0
2050,1.0,4.0
2051,3.0,10.0
2052,2.0,7.0
2053,3.0,3.0
2054,2.0,3.0
2055,0.0,3.0
2056,2.0,3.0
2057,1.0,6.0
2058,1.0,6.0
2059,2.0,5.0
2060,3.0,4.0
2061,2.0,3.0
2062,0.0,1.0
2063,2.0,4.0
2064,0.0,3.0
2065,0.0,2.0
2066,2.0,3.0
2067,1.0,4.0
2068,1.0,4.0
2069,0.0,5.0
2070,0.0,4.0
2071,1.0,7.0
2072,1.0,2.0
2073,1.0,5.0
2074,4.0,0.0
2075,2.0,7.0
2076,1.0,8.0
2077,0.0,6.0
2078,1.0,2.0
2079,1.0,2.0
2080,0.0,3.0
2081,1.0,4.0
2082,0.0,6.0
2083,2.0,7.0
2084,1.0,4.0
2085,0.0,5.0
2086,2.0,4.0
2087,3.0,3.0
2088,0.0,0.0
2089,0.0,3.0
2090,2.0,5.0
2091,1.0,7.0
2092,2.0,2.0
2093,0.0,3.0
2094,3.0,6.0
2095,2.0,3.0
2096,0.0,1.0
2097,0.0,4.0
2098,1.0,5.0
2099,2.0,3.0
2100,2.0,4.0
