Year,Warm,Cold
2020,0.0,4.0
2021,0.0,5.0
2022,1.0,3.0
2023,0.0,5.0
2024,0.0,4.0
2025,1.0,4.0
2026,0.0,9.0
2027,1.0,6.0
2028,1.0,3.0
2029,0.0,5.0
2030,1.0,2.0
2031,2.0,3.0
2032,2.0,4.0
2033,0.0,6.0
2034,1.0,8.0
2035,2.0,11.0
2036,2.0,6.0
2037,2.0,6.0
2038,0.0,2.0
2039,1.0,6.0
2040,3.0,4.0
2041,1.0,5.0
2042,0.0,6.0
2043,0.0,5.0
2044,2.0,4.0
2045,1.0,6.0
2046,1.0,4.0
2047,0.0,4.0
2048,2.0,4.0
2049,0.0,2.0
2050,0.0,2.0
2051,1.0,5.0
2052,1.0,4.0
2053,1.0,8.0
2054,1.0,1.0
2055,1.0,2.0
2056,0.0,5.0
2057,4.0,2.0
2058,1.0,2.0
2059,2.0,4.0
2060,1.0,1.0
2061,0.0,3.0
2062,1.0,5.0
2063,0.0,5.0
2064,4.0,5.0
2065,3.0,2.0
2066,1.0,6.0
2067,0.0,3.0
2068,0.0,3.0
2069,0.0,2.0
2070,3.0,2.0
2071,0.0,5.0
2072,1.0,6.0
2073,0.0,3.0
2074,4.0,6.0
2075,1.0,4.0
2076,4.0,7.0
2077,1.0,6.0
2078,3.0,4.0
2079,1.0,4.0
2080,1.0,4.0
2081,0.0,5.0
2082,2.0,9.0
2083,3.0,7.0
2084,1.0,5.0
2085,0.0,4.0
2086,1.0,4.0
2087,1.0,6.0
2088,0.0,5.0
2089,2.0,5.0
2090,0.0,4.0
2091,2.0,5.0
2092,1.0,3.0
2093,3.0,1.0
2094,2.0,5.0
2095,3.0,3.0
2096,2.0,4.0
2097,3.0,4.0
2098,1.0,4.0
2099,5.0,3.0
2100,3.0,4.0
