Year,Warm,Cold
2020,0.0,4.0
2021,0.0,2.0
2022,2.0,3.0
2023,1.0,2.0
2024,0.0,3.0
2025,1.0,2.0
2026,1.0,7.0
2027,4.0,3.0
2028,0.0,1.0
2029,0.0,2.0
2030,1.0,5.0
2031,3.0,5.0
2032,2.0,5.0
2033,2.0,3.0
2034,1.0,3.0
2035,2.0,7.0
2036,2.0,2.0
2037,2.0,5.0
2038,3.0,1.0
2039,3.0,4.0
2040,2.0,3.0
2041,4.0,1.0
2042,3.0,4.0
2043,0.0,3.0
2044,1.0,3.0
2045,1.0,2.0
2046,0.0,5.0
2047,4.0,5.0
2048,4.0,3.0
2049,3.0,3.0
2050,4.0,0.0
2051,1.0,7.0
2052,1.0,6.0
2053,1.0,5.0
2054,1.0,3.0
2055,2.0,10.0
2056,1.0,6.0
2057,1.0,3.0
2058,2.0,2.0
2059,3.0,2.0
2060,3.0,3.0
2061,4.0,2.0
2062,1.0,6.0
2063,1.0,6.0
2064,3.0,4.0
2065,2.0,5.0
2066,2.0,2.0
2067,2.0,3.0
2068,0.0,3.0
2069,5.0,3.0
2070,2.0,4.0
2071,1.0,4.0
2072,2.0,8.0
2073,1.0,1.0
2074,4.0,3.0
2075,0.0,4.0
2076,2.0,6.0
2077,1.0,3.0
2078,1.0,4.0
2079,0.0,11.0
2080,1.0,6.0
2081,1.0,4.0
2082,2.0,5.0
2083,1.0,2.0
2084,5.0,3.0
2085,1.0,8.0
2086,1.0,2.0
2087,4.0,3.0
2088,3.0,1.0
2089,1.0,8.0
2090,1.0,2.0
2091,0.0,5.0
2092,1.0,4.0
2093,0.0,4.0
2094,1.0,3.0
2095,1.0,1.0
2096,3.0,3.0
2097,1.0,4.0
2098,3.0,4.0
2099,3.0,3.0
2100,1.0,3.0
