Year,Warm,Cold
2020,4.0,5.0
2021,2.0,2.0
2022,1.0,4.0
2023,0.0,4.0
2024,0.0,3.0
2025,2.0,1.0
2026,5.0,3.0
2027,0.0,5.0
2028,1.0,3.0
2029,3.0,6.0
2030,1.0,1.0
2031,2.0,4.0
2032,2.0,7.0
2033,0.0,3.0
2034,1.0,3.0
2035,3.0,5.0
2036,0.0,5.0
2037,0.0,6.0
2038,3.0,2.0
2039,0.0,2.0
2040,2.0,4.0
2041,3.0,5.0
2042,2.0,3.0
2043,0.0,5.0
2044,0.0,2.0
2045,2.0,2.0
2046,0.0,4.0
2047,3.0,2.0
2048,3.0,7.0
2049,3.0,7.0
2050,1.0,2.0
2051,1.0,7.0
2052,1.0,6.0
2053,3.0,3.0
2054,2.0,6.0
2055,2.0,11.0
2056,2.0,3.0
2057,2.0,3.0
2058,0.0,1.0
2059,1.0,3.0
2060,1.0,1.0
2061,1.0,6.0
2062,0.0,5.0
2063,1.0,9.0
2064,3.0,3.0
2065,4.0,1.0
2066,0.0,5.0
2067,2.0,4.0
2068,3.0,3.0
2069,3.0,4.0
2070,2.0,3.0
2071,1.0,3.0
2072,2.0,5.0
2073,2.0,2.0
2074,1.0,0.0
2075,0.0,3.0
2076,1.0,4.0
2077,1.0,1.0
2078,1.0,7.0
2079,1.0,1.0
2080,1.0,5.0
2081,0.0,5.0
2082,1.0,5.0
2083,1.0,3.0
2084,5.0,5.0
2085,0.0,2.0
2086,4.0,2.0
2087,3.0,3.0
2088,1.0,1.0
2089,4.0,4.0
2090,0.0,5.0
2091,3.0,2.0
2092,3.0,5.0
2093,0.0,5.0
2094,0.0,4.0
2095,2.0,1.0
2096,1.0,7.0
2097,1.0,7.0
2098,1.0,1.0
2099,1.0,7.0
2100,1.0,3.0
