0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.68,0.7332749261811787,0.7907237020088428,0.8526733297356507,0.9194764307626014,0.9915132527835003,1.0691938341801202,1.1529603379879394,1.2432895687175487,1.3406956863576323,1.3406956863576323,1.2432895687175487,1.1529603379879394,1.06919383418012,0.9915132527835004,0.9194764307626014,0.8526733297356504,0.7907237020088426,0.7332749261811786,0.6799999999999999
0.68,0.7109597904524999,0.7433291524121508,0.7771722624061427,0.8125562188614213,0.8495511751361642,0.8882304786080623,0.9286708160951641,0.9709523658976029,1.015158956761645,1.015158956761645,0.9709523658976027,0.9286708160951641,0.8882304786080623,0.8495511751361642,0.8125562188614213,0.7771722624061426,0.7433291524121507,0.7109597904524999,0.68
0.68,0.7400463660073658,0.8053950350598648,0.8765142189653352,0.953913474263354,1.038147353108906,1.1298193765417814,1.22958635860949,1.3381631123252686,1.456327571178561,1.4563275711785608,1.3381631123252684,1.2295863586094897,1.1298193765417814,1.0381473531089058,0.953913474263354,0.8765142189653351,0.8053950350598648,0.7400463660073658,0.68
0.68,0.7250905615557596,0.7731710624371277,0.8244397644723533,0.8791080761619955,0.9374014244301541,0.9995601841812198,1.0658406694952045,1.1365161905488894,1.2118781806210395,1.2118781806210395,1.1365161905488894,1.0658406694952047,0.9995601841812198,0.9374014244301541,0.8791080761619955,0.8244397644723533,0.7731710624371279,0.7250905615557598,0.68
0.68,0.7084949251939643,0.7381839103317662,0.7691169916616069,0.8013463021657309,0.8349261594226018,0.8699131571508826,0.9063662605894998,0.9443469058745451,0.9839191035804962,0.9839191035804962,0.9443469058745451,0.9063662605894997,0.8699131571508827,0.834926159422602,0.8013463021657308,0.7691169916616069,0.7381839103317662,0.7084949251939644,0.68
0.68,0.7115504058810127,0.7445646766315204,0.77911073214974,0.8152596436579419,0.8530857799164975,0.8926669602219178,0.9340846145036403,0.977423950848933,1.0227741308005607,1.0227741308005607,0.9774239508489331,0.9340846145036403,0.8926669602219178,0.8530857799164976,0.815259643657942,0.7791107321497402,0.7445646766315205,0.7115504058810128,0.68
0.68,0.7098225698619544,0.7409530598315134,0.7734488309951224,0.8073697601083561,0.8427783499249161,0.8797398443642962,0.9183223487303244,0.958596955202095,1.000637873828523,1.000637873828523,0.958596955202095,0.9183223487303243,0.8797398443642961,0.8427783499249162,0.8073697601083561,0.7734488309951225,0.7409530598315133,0.7098225698619544,0.68
0.68,0.7396778380395308,0.8045930942453444,0.8752054124307834,0.9520147754519084,1.035565045423466,1.1264478146296144,1.2253065943964516,1.3328413715863934,1.4498135649774502,1.4498135649774504,1.3328413715863934,1.2253065943964518,1.1264478146296144,1.0355650454234662,0.9520147754519084,0.8752054124307835,0.8045930942453446,0.7396778380395308,0.6800000000000002
0.68,0.7108721902129981,0.7431459864973894,0.7768850221608797,0.8121558194811441,0.8490279208658722,0.8875740259675156,0.9278701350230824,0.9699956987016011,1.0140337747546977,1.0140337747546977,0.9699956987016011,0.9278701350230824,0.8875740259675154,0.8490279208658722,0.8121558194811441,0.7768850221608797,0.7431459864973893,0.710872190212998,0.68
0.68,0.721180434395802,0.76485473375782,0.8111739252075738,0.8602981819878612,0.9123973773469478,0.9676516719656796,1.026252136958872,1.0884014146053227,1.154314419091282,1.154314419091282,1.0884014146053225,1.026252136958872,0.9676516719656796,0.9123973773469477,0.8602981819878612,0.8111739252075736,0.7648547337578199,0.7211804343958019,0.6799999999999999
0.68,0.7127483423432545,0.7470738228133194,0.7830523953209289,0.8207636716660396,0.860291097699313,0.9017221379674178,0.9451484692507244,0.9906661834216445,1.0383760000724935,1.0383760000724935,0.9906661834216445,0.9451484692507244,0.9017221379674178,0.8602910976993131,0.8207636716660396,0.7830523953209289,0.7470738228133195,0.7127483423432546,0.68
0.68,0.719529057223437,0.7613559767483059,0.8056143355310844,0.8524454754858335,0.9019989548686855,0.954433025901751,1.0099151401617634,1.068622483347454,1.1307425411334728,1.1307425411334728,1.068622483347454,1.0099151401617634,0.9544330259017512,0.9019989548686858,0.8524454754858336,0.8056143355310846,0.7613559767483059,0.7195290572234371,0.6800000000000002
0.68,0.7113839495384969,0.7442163583249861,0.7785640769064498,0.8144970411742709,0.8520884147617243,0.8914147380135179,0.9325560838307071,0.975596220708297,1.020622783297499,1.020622783297499,0.975596220708297,0.9325560838307071,0.8914147380135179,0.8520884147617243,0.8144970411742709,0.7785640769064498,0.7442163583249862,0.7113839495384969,0.68
0.68,0.7222276022775566,0.7670775139582182,0.8147125789221659,0.8653057535592947,0.9190407347501522,0.9761126268441269,1.0367286500565898,1.1011088928570862,1.1694871110803946,1.1694871110803944,1.101108892857086,1.0367286500565895,0.9761126268441267,0.9190407347501522,0.8653057535592946,0.8147125789221659,0.7670775139582181,0.7222276022775567,0.68
0.68,0.7136080224078217,0.748877073007062,0.7858892457281285,0.8247306918759182,0.8654918206597184,0.9082675096340098,0.9531573255400042,1.000265756061957,1.0497024530377024,1.0497024530377024,1.0002657560619568,0.9531573255400042,0.9082675096340097,0.8654918206597183,0.8247306918759181,0.7858892457281283,0.7488770730070616,0.7136080224078215,0.6799999999999998
0.68,0.72309930525202,0.7689303018469913,0.8176661280188021,0.8694908957330957,0.9246003862169971,0.9832027895724412,1.0455194912671768,1.1117859084746191,1.1822523794220339,1.1822523794220339,1.1117859084746191,1.045519491267177,0.9832027895724412,0.9246003862169971,0.8694908957330957,0.8176661280188021,0.7689303018469913,0.72309930525202,0.6800000000000002
0.68,0.7118166958877378,0.7451220713890238,0.7799857807193556,0.8164807371633372,0.8546832655641047,0.8946732619476219,0.9365343606156774,0.980354109057039,1.0262241510425711,1.0262241510425711,0.980354109057039,0.9365343606156773,0.8946732619476218,0.8546832655641046,0.8164807371633372,0.7799857807193556,0.7451220713890236,0.7118166958877377,0.6799999999999999
0.68,0.7170026977958772,0.7560189244802442,0.7971582477015774,0.8405361973121546,0.8862745898057391,0.9345018704097784,0.9853534737928006,1.0389722043999667,1.095508637484861,1.0955086374848613,1.0389722043999665,0.9853534737928007,0.9345018704097786,0.886274589805739,0.8405361973121547,0.7971582477015773,0.7560189244802441,0.7170026977958772,0.6799999999999999
0.68,0.7129257766810446,0.7474458280239276,0.7836373492220075,0.8215812732799628,0.8613624519995869,0.9030698457289624,0.9467967222993409,0.9926408655945954,1.0407047942196639,1.0407047942196639,0.9926408655945955,0.9467967222993409,0.9030698457289627,0.8613624519995868,0.8215812732799629,0.7836373492220076,0.7474458280239277,0.7129257766810447,0.68
0.68,0.7167135109342624,0.7554092011113487,0.7961940892949427,0.8391809722407148,0.8844887366527506,0.9322426879826518,0.9825748969806477,1.0356245649571636,1.0915384087650246,1.0915384087650246,1.0356245649571634,0.9825748969806477,0.9322426879826516,0.8844887366527506,0.8391809722407146,0.7961940892949427,0.7554092011113487,0.7167135109342624,0.68
0.68,0.7218878232012726,0.766355925420988,0.8135632511758145,0.8636785359233221,0.9168809091813956,0.9733605347996493,1.0333192906713902,1.0969714903156662,1.1645446489085767,1.1645446489085767,1.0969714903156662,1.0333192906713902,0.9733605347996492,0.9168809091813958,0.863678535923322,0.8135632511758145,0.7663559254209881,0.7218878232012726,0.68
0.68,0.7169391743557622,0.7558849701851795,0.7969463918124892,0.8402383649291908,0.8858820582564259,0.9340052226808019,0.9847425488128587,1.0382360439689409,1.094635429631596,1.094635429631596,1.0382360439689409,0.9847425488128587,0.9340052226808019,0.8858820582564259,0.8402383649291908,0.796946391812489,0.7558849701851795,0.7169391743557623,0.68
0.68,0.715135354926623,0.7520861409794513,0.7909461608304913,0.8318140639020045,0.8747935967963479,0.9199938666654313,0.9675296181883813,1.0175215248605411,1.0700964953332672,1.0700964953332672,1.0175215248605414,0.9675296181883815,0.9199938666654314,0.874793596796348,0.8318140639020046,0.7909461608304914,0.7520861409794515,0.7151353549266231,0.6800000000000003
0.68,0.7221565398458643,0.7669265706502228,0.8144721155538523,0.8649652423078102,0.9185886859881585,0.975536510315835,1.0360148099749893,1.1002424564714837,1.1684518902308245,1.1684518902308243,1.1002424564714837,1.036014809974989,0.975536510315835,0.9185886859881587,0.8649652423078102,0.8144721155538525,0.7669265706502227,0.7221565398458644,0.68
0.68,0.7344234365441155,0.7932026237430418,0.8566861717723144,0.9252505916365374,0.9993025281973263,1.0792811719204458,1.1656608636458443,1.2589539078290626,1.3597136109389172,1.3597136109389172,1.2589539078290624,1.1656608636458445,1.0792811719204458,0.9993025281973263,0.9252505916365378,0.8566861717723144,0.793202623743042,0.7344234365441156,0.6800000000000002
0.68,0.7135012392217875,0.7486529681926859,0.7855365008125749,0.8242371570348807,0.864844460230927,0.9074523442777416,0.9521593708483599,0.9990689574072681,1.0482896164383897,1.0482896164383897,0.9990689574072681,0.9521593708483599,0.9074523442777415,0.8648444602309269,0.8242371570348805,0.7855365008125748,0.7486529681926858,0.7135012392217875,0.68
0.68,0.7158776762344721,0.7536483048983346,0.7934117606009833,0.8352731874649015,0.8793432771519619,0.9257385615587527,0.974581720954886,1.026001908379083,1.0801350911508112,1.0801350911508112,1.026001908379083,0.9745817209548862,0.9257385615587528,0.8793432771519621,0.8352731874649016,0.7934117606009833,0.7536483048983347,0.7158776762344722,0.6800000000000002
0.68,0.7226951196964767,0.7680709353428011,0.8162957596366919,0.8675484731152433,0.92201918767723,0.9799099517659469,1.041435499828323,1.1068240488302794,1.1763181447828497,1.1763181447828497,1.1068240488302794,1.041435499828323,0.9799099517659471,0.92201918767723,0.8675484731152434,0.8162957596366921,0.7680709353428012,0.7226951196964767,0.68
0.68,0.7165689539851936,0.7551045085521095,0.7957124232980718,0.8385041453466513,0.8835971152107331,0.9311150891042494,0.9811884785871506,1.0339547084757617,1.0895585940007975,1.0895585940007975,1.0339547084757617,0.9811884785871505,0.9311150891042494,0.8835971152107331,0.8385041453466513,0.7957124232980718,0.7551045085521095,0.7165689539851937,0.68
0.68,0.7299712482557985,0.7836147401178363,0.8412003382286177,0.9030177366616824,0.9693779182765503,1.0406147191705013,1.1170865080974235,1.1991779893023347,1.287302137841035,1.287302137841035,1.1991779893023347,1.1170865080974237,1.0406147191705013,0.9693779182765504,0.9030177366616824,0.8412003382286177,0.7836147401178363,0.7299712482557986,0.68
0.68,0.726691707497089,0.77658946727211,0.8299134205826827,0.8868988245264403,0.9477970899592354,1.0128768906812484,1.082425348784557,1.1567493013917378,1.236176654374157,1.236176654374157,1.156749301391738,1.0824253487845568,1.0128768906812484,0.9477970899592354,0.8868988245264403,0.8299134205826828,0.77658946727211,0.726691707497089,0.68
0.68,0.726136378267672,0.7754029997701348,0.8280122440455503,0.8841909000772407,0.9441811439401775,1.0082415827784528,1.0766483696141338,1.1496963937932367,1.2277005522006237,1.2277005522006237,1.1496963937932367,1.0766483696141338,1.0082415827784528,0.9441811439401773,0.8841909000772407,0.8280122440455503,0.7754029997701348,0.726136378267672,0.68
0.68,0.7197107342730467,0.7617405015115412,0.8062247289241031,0.8533067524162562,0.9031382784436068,0.9558798728363875,1.0117014781704454,1.0707829613517323,1.13331469317871,1.13331469317871,1.0707829613517326,1.0117014781704454,0.9558798728363874,0.9031382784436068,0.8533067524162565,0.8062247289241035,0.7617405015115414,0.7197107342730469,0.6800000000000003
0.68,0.7237547485268445,0.7703249059046409,0.8198916302308507,0.8726477362602849,0.9287984454552685,0.988562184297944,1.0521714339701564,1.1198736347061762,1.1919321483361938,1.191932148336194,1.1198736347061764,1.0521714339701567,0.9885621842979441,0.9287984454552686,0.8726477362602851,0.8198916302308508,0.7703249059046411,0.7237547485268445,0.6800000000000002
0.68,0.7177058669667966,0.757502516880237,0.7995058832456777,0.8438383280586672,0.8906289982634673,0.9400142019771343,0.992137805575148,1.0471516527953626,1.1052160070811907,1.1052160070811907,1.0471516527953626,0.992137805575148,0.9400142019771343,0.8906289982634672,0.843838328058667,0.7995058832456777,0.757502516880237,0.7177058669667965,0.6799999999999999
0.68,0.7257306417816903,0.7745367123836238,0.8266250372965408,0.8822163512206356,0.9415462334730189,1.0048661063022166,1.0724443003402586,1.144567191707429,1.2215404155883816,1.2215404155883813,1.144567191707429,1.0724443003402586,1.0048661063022164,0.9415462334730189,0.8822163512206355,0.8266250372965406,0.7745367123836236,0.7257306417816902,0.68
0.68,0.7242254440737944,0.7713271968292422,0.8214923259556661,0.8749200655418478,0.9318226073472322,0.9924259435353681,1.0569707642165533,1.1257134133643398,1.1989269069023765,1.1989269069023765,1.12571341336434,1.0569707642165533,0.9924259435353682,0.9318226073472324,0.8749200655418478,0.8214923259556661,0.7713271968292422,0.7242254440737945,0.68
0.68,0.7228592138183633,0.7684197691207384,0.8168519267486838,0.8683366787876012,0.9230664249383146,0.9812456915191724,1.0430918957855957,1.1088361584233555,1.1787241672518833,1.1787241672518831,1.1088361584233553,1.0430918957855957,0.9812456915191723,0.9230664249383146,0.8683366787876011,0.8168519267486838,0.7684197691207384,0.7228592138183632,0.68
0.68,0.7197990895211481,0.7619275430521673,0.8065216937794637,0.8537258542081061,0.9036927831759692,0.9565841802013163,1.01257120876359,1.0718350502108243,1.1345674900861842,1.1345674900861842,1.0718350502108243,1.01257120876359,0.9565841802013162,0.9036927831759693,0.8537258542081061,0.8065216937794638,0.7619275430521673,0.7197990895211481,0.68
0.68,0.7180515466788826,0.7582323877763758,0.8006616746836012,0.845465226283918,0.892775902053498,0.9427339960399247,0.9954876528871052,1.0511933071401711,1.1100161471330727,1.1100161471330727,1.0511933071401711,0.9954876528871051,0.9427339960399246,0.892775902053498,0.8454652262839177,0.8006616746836012,0.7582323877763757,0.7180515466788826,0.68
0.68,0.720567037152573,0.7635541985747608,0.8091058626065041,0.8573750208252137,0.9085237918891907,0.9627239660356104,1.0201575820618438,1.0810175387279934,1.1455082426341132,1.1455082426341132,1.0810175387279934,1.0201575820618438,0.9627239660356101,0.9085237918891907,0.8573750208252138,0.8091058626065041,0.7635541985747609,0.720567037152573,0.68
0.68,0.7255720378843632,0.774198209058335,0.8260831945189417,0.8814453925134315,0.9405178378378719,1.003549182745029,1.0708047435904382,1.14256761762229,1.21913987461601,1.21913987461601,1.14256761762229,1.0708047435904382,1.0035491827450291,0.940517837837872,0.8814453925134316,0.8260831945189419,0.7741982090583351,0.7255720378843634,0.68
0.68,0.7205657287367172,0.7635514256321713,0.8091014550567718,0.8573687935072367,0.9085155433671501,0.9627134773161548,1.0201446152161384,1.0810018354118454,1.1454895224989194,1.1454895224989194,1.0810018354118454,1.0201446152161386,0.9627134773161548,0.9085155433671501,0.8573687935072369,0.8091014550567717,0.7635514256321712,0.7205657287367173,0.68
0.68,0.7378492934012931,0.8006199702540993,0.8687307049043401,0.9426357893671684,1.0228281634107874,1.1098427024170465,1.2042597849485284,1.3067091638174482,1.4178741664760275,1.4178741664760273,1.3067091638174482,1.2042597849485284,1.1098427024170465,1.0228281634107874,0.9426357893671685,0.8687307049043401,0.8006199702540993,0.7378492934012929,0.6800000000000002
0.68,0.7200709872502535,0.7625032745287568,0.8074360083404014,0.8550165348045244,0.905400882841154,0.9587542758304131,1.0152516734229518,1.0750783452781423,1.1384304786114716,1.1384304786114718,1.0750783452781425,1.0152516734229518,0.958754275830413,0.9054008828411539,0.8550165348045246,0.8074360083404015,0.7625032745287569,0.7200709872502535,0.6800000000000002
0.68,0.7268514705889634,0.7769309710254979,0.8304609100529329,0.8876790202038574,0.9488394135972702,1.0142137104793314,1.0840922455196926,1.1587853572207059,1.2386247661659224,1.2386247661659224,1.1587853572207059,1.0840922455196929,1.0142137104793314,0.9488394135972702,0.8876790202038574,0.830460910052933,0.7769309710254979,0.7268514705889634,0.68
0.68,0.7227781456301248,0.7682474232360613,0.8165771293407087,0.8679472107483059,0.9225489345433815,0.980585600238695,1.0422732967237156,1.107841706832006,1.177534962523161,1.177534962523161,1.107841706832006,1.0422732967237158,0.9805856002386951,0.9225489345433817,0.8679472107483059,0.8165771293407089,0.7682474232360614,0.7227781456301248,0.6800000000000002
0.68,0.7215830822141746,0.7657090360848652,0.8125333622608258,0.8622210705029607,0.9149472611816638,0.9708977423336508,1.0302696844527928,1.0932723153224577,1.1601276573379502,1.16012765733795,1.0932723153224577,1.0302696844527928,0.9708977423336506,0.9149472611816638,0.8622210705029606,0.8125333622608258,0.765709036084865,0.7215830822141746,0.68
0.68,0.72168675807055,0.7659290834917362,0.812883642907498,0.8627167072624865,0.9156047405846525,0.9717350248625951,1.0313063232304287,1.094529583808569,1.1616286866928154,1.1616286866928154,1.094529583808569,1.031306323230429,0.9717350248625952,0.9156047405846525,0.8627167072624866,0.812883642907498,0.7659290834917362,0.7216867580705502,0.6800000000000002
0.68,0.7265149891620185,0.776211808054541,0.8293081078179052,0.886036427887205,0.9466452144170975,1.0113999083713445,1.0805841080424614,1.154500811092821,1.233473741556827,1.233473741556827,1.154500811092821,1.0805841080424614,1.0113999083713445,0.9466452144170975,0.886036427887205,0.8293081078179052,0.7762118080545409,0.7265149891620184,0.6799999999999999
0.68,0.7280464866657959,0.7794877746270718,0.8345637289943814,0.8935311629309775,0.9566650351445602,1.0242597319897162,1.0966304401593567,1.17411461636586,1.2570735608648869,1.257073560864887,1.1741146163658602,1.0966304401593567,1.0242597319897164,0.9566650351445601,0.8935311629309775,0.8345637289943812,0.7794877746270718,0.7280464866657959,0.68
