Year,Warm,Cold
2020,3.0,2.0
2021,6.0,5.0
2022,2.0,3.0
2023,4.0,5.0
2024,0.0,3.0
2025,2.0,1.0
2026,0.0,2.0
2027,0.0,4.0
2028,0.0,7.0
2029,1.0,4.0
2030,1.0,5.0
2031,1.0,7.0
2032,1.0,4.0
2033,3.0,3.0
2034,2.0,4.0
2035,1.0,2.0
2036,0.0,7.0
2037,2.0,4.0
2038,2.0,5.0
2039,2.0,1.0
2040,3.0,3.0
2041,3.0,6.0
2042,2.0,6.0
2043,2.0,5.0
2044,0.0,1.0
2045,2.0,6.0
2046,1.0,1.0
2047,2.0,6.0
2048,1.0,7.0
2049,1.0,7.0
2050,2.0,6.0
2051,1.0,4.0
2052,0.0,10.0
2053,4.0,4.0
2054,0.0,4.0
2055,1.0,4.0
2056,1.0,5.0
2057,2.0,2.0
2058,1.0,6.0
2059,1.0,4.0
2060,2.0,1.0
2061,0.0,7.0
2062,1.0,6.0
2063,0.0,2.0
2064,2.0,7.0
2065,0.0,4.0
2066,1.0,5.0
2067,1.0,3.0
2068,1.0,3.0
2069,3.0,4.0
2070,0.0,10.0
2071,2.0,8.0
2072,3.0,6.0
2073,4.0,7.0
2074,1.0,6.0
2075,2.0,4.0
2076,1.0,1.0
2077,4.0,6.0
2078,2.0,6.0
2079,1.0,4.0
2080,0.0,5.0
2081,0.0,5.0
2082,1.0,1.0
2083,1.0,4.0
2084,0.0,2.0
2085,0.0,7.0
2086,1.0,1.0
2087,2.0,7.0
2088,1.0,4.0
2089,2.0,1.0
2090,2.0,2.0
2091,2.0,1.0
2092,3.0,3.0
2093,1.0,4.0
2094,2.0,2.0
2095,1.0,6.0
2096,0.0,6.0
2097,1.0,4.0
2098,2.0,4.0
2099,1.0,5.0
2100,3.0,5.0
