Year,Warm,Cold
2020,3.0,3.0
2021,2.0,3.0
2022,0.0,2.0
2023,2.0,2.0
2024,0.0,3.0
2025,1.0,4.0
2026,2.0,1.0
2027,2.0,5.0
2028,2.0,3.0
2029,0.0,4.0
2030,4.0,5.0
2031,3.0,3.0
2032,2.0,5.0
2033,1.0,5.0
2034,2.0,5.0
2035,0.0,6.0
2036,0.0,3.0
2037,1.0,2.0
2038,0.0,7.0
2039,1.0,5.0
2040,2.0,5.0
2041,1.0,2.0
2042,1.0,3.0
2043,2.0,7.0
2044,1.0,2.0
2045,2.0,4.0
2046,1.0,2.0
2047,2.0,1.0
2048,0.0,5.0
2049,3.0,3.0
2050,1.0,4.0
2051,0.0,10.0
2052,2.0,4.0
2053,0.0,4.0
2054,2.0,5.0
2055,1.0,5.0
2056,0.0,8.0
2057,2.0,3.0
2058,2.0,6.0
2059,3.0,3.0
2060,0.0,2.0
2061,0.0,5.0
2062,1.0,1.0
2063,0.0,9.0
2064,1.0,5.0
2065,2.0,2.0
2066,1.0,6.0
2067,3.0,5.0
2068,1.0,7.0
2069,0.0,4.0
2070,0.0,3.0
2071,6.0,4.0
2072,1.0,2.0
2073,3.0,7.0
2074,2.0,5.0
2075,0.0,4.0
2076,2.0,4.0
2077,0.0,2.0
2078,2.0,10.0
2079,1.0,2.0
2080,1.0,5.0
2081,2.0,6.0
2082,0.0,4.0
2083,0.0,2.0
2084,3.0,2.0
2085,1.0,5.0
2086,3.0,5.0
2087,0.0,5.0
2088,1.0,4.0
2089,0.0,3.0
2090,3.0,3.0
2091,2.0,7.0
2092,2.0,4.0
2093,2.0,5.0
2094,0.0,3.0
2095,1.0,4.0
2096,1.0,6.0
2097,0.0,3.0
2098,0.0,6.0
2099,1.0,4.0
2100,0.0,4.0
